          Decrease (privatization proceeds)                                       -0.4        -0.3         -0.4       -0.5     -0.5      -0.4      -0.4      -0.4      -0.3      -0.2
""
       Net lending / borrowing before adjustment                                  -1.8        -8.8         -9.2       -7.4     -7.4      -3.7      -2.3      -2.1      -2.0      -2.0
       Unidentified measures                                                       0.0         0.0          0.0        0.0      0.0       0.0       0.0       0.0       0.0       0.0
       Net lending / borrowing                                                    -1.8        -8.8         -9.2       -7.4     -7.4      -3.7      -2.3      -2.1      -2.0      -2.0
""
"       Change in net financial worth, transactions                                -1.8        -8.8         -9.2       -7.4     -7.4      -3.7      -2.3      -2.1      -2.0      -2.0"
"        Net acquisition of financial assets (""+"": increase in assets)              0.9         4.0          3.6       -2.0     -2.6       0.2       0.6       0.4       0.5       0.5"
          Domestic                                                                 0.9         4.0          3.6       -2.0     -2.6       0.2       0.6       0.4       0.5       0.5
              Budget lending                                                       0.2         0.2          0.1        0.2      0.2       0.3       0.3       0.3       0.3       0.2
              Deposits (NBG and commercial banks)                                  0.7         3.8          3.5       -2.2     -2.8      -0.1       0.1       0.2       0.2       0.2
              Financial privatization                                              0.0         0.0          0.0        0.0      0.0       0.0       0.0       0.0       0.0       0.0
"        Net incurrence of liabilities (""+"": increase in liabilities)               2.8        12.8         12.8        5.3      4.9       3.9       2.9       2.5       2.5       2.5"
          Domestic                                                                 1.8         3.6          4.0       -0.1     -0.5       2.6       1.7       1.5       1.8       1.8
              Securities other than shares                                         1.8         2.4          4.0       -0.1     -0.5       2.6       1.7       1.5       1.8       1.8
              Loans                                                                0.0         1.2          0.0        0.0      0.0       0.0       0.0       0.0       0.0       0.0
          Foreign                                                                  0.9         9.1          8.8        5.5      5.3       1.3       1.2       1.0       0.7       0.7
              Loans                                                                0.9         9.1          8.8        5.5      5.3       1.3       1.2       1.0       0.7       0.7
""
       Memorandum items:
"         Nominal GDP (in millions of GEL)                                        49,253      49,897       49,407     53,924   53,315    59,270    63,925    69,561    75,187    81,588"
         General government debt 4/                                                40.4       56.3          60.0      59.1      60.8      58.2      56.7      54.6      52.9      51.3
         End-year government deposits                                                3.0       6.7            6.5      4.0        3.2       2.8       2.9       2.8       2.8       2.9
         Operating balance (before adjustment)                                       5.7      -1.0           -1.1      0.0        0.0       2.8       3.1       3.2       3.0       2.9
         Net lending / borrowing (excluding privatization)                          -2.3      -9.1           -9.6     -7.8       -7.9      -4.1      -2.7      -2.5      -2.4      -2.2
         Augmented Net lending / borrowing (Program definition) 3/                  -2.1      -9.0           -9.3     -7.5       -7.6      -4.0      -2.6      -2.4      -2.3      -2.3
         Cyclically-adjusted primary balance (Program definition)                   -0.7      -6.7           -6.8     -5.2       -5.2      -2.2      -1.0      -0.8      -0.6      -0.7
       Sources: Ministry of Finance; and Fund staff estimates.
""
       1/ Includes cash outflows due to tax credit refunds.
       2/ Includes wages and salaries in the education sector.
       3/ Augmented Net lending / borrowing (Program definition) = Net lending / borrowing - Budget lending.
       4/ Excludes domestic legacy debt amounting to 1.2 percent of GDP.
""
""
""
""
24    INTERNATIONAL MONETARY FUND
