 Non-oil primary fiscal balance6                                                             -6.1        -6.1          -5.5        -5.5          -4.8        -4.4          -4.4        -5.2          -3.7        -4.8
"      Non-oil primary fiscal balance (excluding gasoline, diesel subsidies)6                                                                                 -4.4                      -3.8                      -3.5"
"   Non-oil primary fiscal balance (including gasoline, diesel subsidies)6                                                                                   -5.8                      -5.2                       -4.8"
" Angola oil price (average, U.S. dollars per barrel)                                        65.0        65.0          41.1        41.3          57.8        68.3          54.4        76.0          52.4         69.2"
 Social expenditures 4                                                                        5.6         5.6           5.1         5.1           6.1         6.0           4.5         6.2           5.0         6.2
 Public sector debt (gross)5                                                               113.6       113.6         135.1       135.1         113.3        95.9         102.7        78.9          95.9         73.6
   Of which : Central Government                                                           104.7       104.7         125.2       125.3         103.9        89.5          92.8        72.9          85.8         68.5
 Sources: Angolan authorities; and IMF staff estimates and projections.
 1
"     Subsidies include gasoline and diesel subsidies beginning in 2022 starting with the Sixth Review, in line with their inclusion in the 2022 budget."
 2
     Historical figures may include valuation effects related to foreign-currency denominated deposits. Projections for 2020-23 include deposit withdrawals from FSDEA.
 3
     Includes repayment of debt owed to Sonangol related to the National Urbanization and Housing Plan (PNUH).
 4
"     Spending on education, health, social protection, and housing and community services."
 5
"     Includes debt of the Central Government, external debt of state oil company Sonangol and state airline company TAAG, and guaranteed debt."
 6
"     Non-oil primary fiscal balance series reflects inclusion of gasoline and diesel subsidies starting in 2022. For comparability, series excluding / including those subsidies for all projection years are included."
""
""
""
""
28          INTERNATIONAL MONETARY FUND
