Financing                                              2.0        2.0         1.3       2.0     6.8     -0.4        6.1       6.5       3.1        3.0         2.0     2.0     1.9
  Domestic                                             0.7       -0.5        -1.5       2.5     1.5      2.1        5.3       5.7       0.4       -0.4         3.3     0.0     4.1
    Privatization receipts                             0.2        0.0         0.0       0.0     0.0      0.0        0.0       0.0       0.0        0.0         0.0     0.0     0.0
    Net borrowing                                      0.7        0.5         0.8       1.5     2.6      0.3        3.0       3.0       2.1        1.2         2.6     1.1     2.3
   Change in general gov. deposits                    -0.3       -0.3        -2.1       1.0    -1.0      1.8        2.3       2.7      -1.7       -1.7         0.7    -1.1     1.8
    Other                                              0.1       -0.7        -0.3       0.0     0.0      0.0        0.0       0.0       0.0        0.0         0.0     0.0     0.0
  Foreign                                              1.3        1.9         2.9      -0.5     5.3     -2.5        0.8       0.8       2.7        3.4        -1.3     2.0    -2.2
     Gross borrowing                                   2.8        3.5         6.0       1.4     9.4      1.8        3.4       3.2       5.2        5.8         1.3     4.7     4.5
     Amortization                                      1.5        1.7         3.2       1.9     4.1      4.3        2.7       2.4       2.5        2.4         2.6     2.7     6.7
""
Financing gap (+=gap) 5/                               0.0       0.0          0.0       0.0     0.0      5.8        0.0                            0.0         0.0     0.0     0.0
""
Memorandum Items:
 Primary balance                                       0.5        0.1         0.9       0.1    -4.7     -3.3       -4.0      -3.9      -1.4       -0.9         0.0     0.0     0.0
 General government debt 5/                           73.3       71.9        69.5      67.8    81.9    75.6        81.5     78.5      70.7        79.6        75.3    73.5    69.1
  Direct general government external debt             32.7       31.6        30.4      29.1    37.5    30.4        37.8     37.1      28.3        37.9        33.9    33.6    29.3
  Government guaranteed external debt                  1.6        1.3         1.8       1.6     2.3      2.2        2.0       2.1       1.9        1.8         1.6     1.5     1.4
 Nominal GDP (billions of leks)                      1472       1551        1636      1678    1572     1635       1682      1683      1814       1803        1929    2051    2186
""
 Sources: Albanian authorities; and IMF staff estimates and calculations.
""
" 1/ Includes the property tax, the simplified profit tax for small businesses, and other local taxes."
" 2/ There is a structural break in 2016, reflecting the transfer of central government employees to local governments, as part of fiscal decentralization."
" 3/ There is a structural break in 2017, reflecting the transfer of the Regional Development Fund to the Ministry of Urban Development."
" 4/ The fiscal balance includes guarantees for new loans to the energy sector through 2019, and potential calls of COVID-19 related guarantees from 2021."
 5/ The stock of general government debt includes arrears from central and local government.
""
""
""
""
                                                                                                               INTERNATIONAL MONETARY FUND                                   25
