          Net credit from banking system                                             0.6         -0.1       1.8         2.1        2.1       1.0         1.0       1.5           1.6
              Amortization loan guarantee                                            0.0          0.0      -0.1       -0.1        -0.1      -0.1        -0.1      -0.1          -0.1
              Assumption of loan guarantee                                           0.0          0.0       0.3         0.3        0.3       0.0         0.0       0.0           0.0
          Nonbank sector                                                           -0.1           0.8       0.0         0.0        0.0       0.0         0.0       0.0           0.0
       Errors and omissions6                                                       -0.1          -0.1       0.0         0.0        0.0       0.0         0.0       0.0           0.0
     Financing Gap                                                                --            --        --         --            2.2     --            1.5        --            --
         Prospective RCF                                                          --            --        --         --            1.0     --            0.0        --            --
         Prospective financing from World Bank                                    --            --        --         --            0.7     --            0.0        --            --
           Budget Support                                                         --            --        --         --            0.6     --            0.0        --            --
           Project Financing                                                      --            --        --         --            0.1     --            0.0        --            --
         Residual financing gap                                                   --            --        --         --            0.5     --            1.5        --            --
     Memorandum items:                                                            --            --        --         --                                               --          --
"     Debt-creating ov. balance (exc. PKO, 5-yr avg, com.basis)                     -5.5         -6.3       -5.5       -5.5        -6.8      -5.5   -6.7          -5.3         -6.7"
"     GDP (Billions of RwF), FY basis                                              7,895        8,655      9,679      9,679       9,665    11,001 10,843        12,471       12,244"
       Sources: Rwandan authorities and IMF staff estimates and projections.
       1
         Fiscal year runs from July to June.
      2
        Overall deficit excluding spending on materialized contigent liabilities and other items already included in the DSA.
      3
        Debt creating overall balance as previously defined excluding revenue losses and spending related to natural disasters and Coronavirus outbreak.
      4
         A negative sign indicates a reduction.
       5
           Commercial borrowing to finance the budget.
       6
           A negative number implies an overestimate of financing.
""
""
""
""
14    INTERNATIONAL MONETARY FUND
