Current expenditure                                                12.4          12.0           12.9          12.6           13.6           15.6           15.5          135           15.7          15.6          15.6          15.6          15.6
Wages and salaries                                     4.8         5.0          5.6         5.1           5.8          6.2          6.1          5.8          7.1          7.1         7.1         7.1          7.1
Debt service (percent of revenues)                   3.3          2.9           2.9          2.9           a3           3.8           3.2          33           3.8          3.8          3.8          3.8          3.8
Transfers and subsidies                                3.4         3.3          3.3         3.6          3.3          45           5.1          3.3          a5          a2         3.2         3.2          a2
Interest                                                       0.8         0.9           1.0          1.0           wal           73           1.2          1.1           1.3          1.5          1.6         1.6          1.6
Capital expenditure                                     8.8        6.5         8.1         6.5          9.3         78          6.1         8.8         =         6.2        5.4        4.7         4.7
Externally financed                                             2.8           1.5            2.4           1.9            a5            35             1.8           2.9            3.2           2.9           3.0           2.9           3.0
Domestically financed                                      6.0          49           Df          4.6           6.0           4.2           4.3           59           4.3           3.2          2.5          1.8           1.7
Special funds and annexed budgets                   1.9        13         a9        4.1          3.6         3.8         39         3.6         39         3.9        a5        39         a9
Net lending                                                     -0.1        -0.1          -0.1         -0.1          -0.1          -0.1          -0.1          0.0          0.0          0.0         0.0         0.0          0.0
Overall balance (accrual basis)                          -2.9      -4.7       -2.9       -1.7        -3.5       -6.2        -5.5       -3.3       -5.5       -4.5      -3.5      -3.0       -3.0
Adjustment to cash basis                                        0.3         0.9         -0.7        -0.9         -0.1          0.1           0.4          0.1          0.2          0.1         0.1         0.1          0.1
Overall balance (cash basis)                                -2.6       -3.9        -3.6       -2.6        -3.6        -6.1         -5.1        -3.2        -5.3        -4.4       -3.4       -2.9        -2.9
Financing                                                              2.6         3.9           3.6          2.6           3.6          6.1           5.1          Ze           53          4.4         3.4         2.9          2.9
External financing (net)                                               iA          0.5           2.8          3.0            Ae           ils            0.6           1.4           0.6           2.0          2.0          2.0           24
Loans                                                                                             2.3              1.0                3.6              3.7                23                2.4                1.5               2.2                1.8               3.4              3.4              3.4               3.4
Project loans                                                                        1.8              0.8                0.9               1.0                1.8                1.9                0.9               1.8                1.8               2.0              2.0              2.0               2.0
Budgetary loans                                                                 0.6              0.2                24              2.7                0.5                0.6                0.6               0.4                0.0               1.4              1.4              1.4               1.4
Amortization                                                    -0.8        -0.8         -1.0        -0.9          -1.1          -1.2          -1.1         -0.8         -1.3         -1.5        -1.4        -1.4         -1.0
Debt relief                                                     0.2         0.2          0.2         0.2          0.1          0.1          0.1          0.1          0.1          0.1         0.1         0.1          0.0
Variation of External Arrears (Principal)               0.0         0.0          0.0         0.0          0.0          0.0          0.0         0.0          0.0         0.0         0.0         0.0         0.0
Domestic financing (net)                                       0.9         3.4          0.8        -0.4          24          1.9          45          1.7          4.7         2.4         1.4         0.9         0.5
Banking system                                              1.8        1.9          14       -1.9          1.3         1.6         4.7         £5         35         1.6        0.7        0.2        -0.1
Central bank                                                                          0.6             0.4             -0.2            -2.2               0.6               12               1.9              0.2               0.5              0.0           -0.2           -0.2            -0.3
Of which: IMF (net)                                              0.1           0.6           -0.1           0.0            0.2            0.2             1.2           0.2            0.5           0.0         -0.2         -0.2          -0.3
Commercial banks                                               0.3          2.2           Li          0.3           0.6           04           2.9          1.4           3.0          1.6          0.9          0.4          0.2
Adjustment?                                                     -0.7         0.7           0.1          0.0           0.0          0.0           0.0          0.0          0.0          0.0         0.0         0.0          0.0
Privatization receipts                                      -0.1        -0.1         -0.2       -0.1          0.3         0.3          0.0         0.0         0.6         0.0        0.0        0.0         0.0
Other financing                                                              -0.8            1.6           -0.4            1.6             0.9             0.1            -0.2            0.2             0.7            0.7           0.7           0.7            0.7
Financing gap                                                     0.0         0.0          0.0         0.0          0.0         “20          0.0         0.0          0.0         0.0         0.0         0.0         0.0
Memorandum items:
"Nominal GDP (CFAF billions)                                  8922 9482 10214 10,140 10,895       10,427 10,138 11,732 10,704 11,573 12,394 13,274 14,217"
"Overall balance (accrual, excl. grants)                  -4.5       -6.0        -5.3        -3.6        -6.0        -9.2         -6.9        -5.3        -7.4        -6.1        -5.3       -4.5        -4.4"
Sources: Ministry of Economy and Finance; and IMF staff estimates and projections.
""" IMF Country Report No. 20/8, Mali : First Review Under the Extended Credit Facility Arrangement."
"2 IMF Country Report No. 20/153, Mali: Requests for Disbursement Under the RCF and Rephasing of Access Under the ECF."
> The baseline scenario does not yet assume the tax reform measures that will be finalized ahead of the 2022 budget.
* Accrual basis.
> Adjustment to account for the difference between the definitions of the government in the fiscal table and the monetary situation.
INTERNATIONAL MONETARY FUND 33
