         of which : Issuance of zero interest promissory notes for securiti        59          0             58     73           0             0      0           0         0           0            0        0
     Development expenditure                                                      274        353         317       227         349        308       270        345        343        392        467         554
         Foreign financed                                                         246        218         228       149         219        218       197        226        223        256        312         347
       Domestically financed                                                      28         135             89     78         130         90        73        119        120        136        155         207
     Net lending                                                                  3.5          4              4      4           8          4         8          3          7          7          2           1
Overall balance (including grants)                                               -212       -196        -349      -376        -225       -181      -208       -153       -164       -214       -227         -244
Discrepancy                                                                         0          0             14    -19           0             0      0           0         0           0            0        0
Overall balance (incl. grants and discrepancy)                                   -212       -196        -335      -395        -225       -181      -208       -153       -164       -214       -227         -244
                    2
Overall balance                                                                  -152       -196        -277      -323        -225       -181      -208       -153       -164       -214       -227         -244
Total financing (net)                                                             212        196         335       395         225        181       208        154        165        214        227         244
 Foreign financing (net)                                                          104        167         155       122          41         71        32        114        112        107        135         151
      Borrowing                                                                   128        196         183       150          82        107        79        155        154        157        192         215
         Budget support loans                                                       0         60          63        65           0          0         0          0          0          0          0           0
         Project loans                                                            106        125         100        82          79        107        79        127        140        140        172         192
            Other external loans 3                                                 22         11          20         2           3          0         0          28        14         17         20           24
         Amortization                                                             -25        -29         -28       -27         -40        -36       -47         -41       -43        -50        -58          -64
    Sale of non-financial assets (privatization proceeds)                          11          0           0         0           0          0         0           0         0          0          0            0
    Net issuance of promissory notes for securitizing domestic arrears            -15          0         -45       -25           0        -54       -78           0         0          0          0            0
    Net domestic financing (NDF)                                                  111         28         225       298         183        164       254          40        54        107         93           93
         of which: RBM financing of central government                            172                     69       -43                      0         0           0         0          0          0            0
    Financing gap                                                                   0          0              0      0           0             0      0           0         -1          0            0        0
Memorandum items:
 Issuance of promissory notes for securitizing domestic arrears                    59          0             58     73           0             0      0           0         0           0            0        0
    Primary balance (including grants and discrepancy)                            -27        -18        -145      -205         -42             4      0         11         65         29            34       33
    Primary balance (excluding budget support and dedicated grants)              -101       -107        -193      -231        -164       -115       -56         -51       -61         -42       -44          -52
    Adjusted primary balance (including grants and discrepancy)4                                        -163
    Domestic fiscal balance5                                                     -111       -121        -252      -293        -195       -128      -127         -85      -142       -138       -131         -136
    Maturing promissory notes for domestic arrears                                 74          0         103        98           0         54        78           0         0          0          0            0
    NDF adjusted for payment of arrears                                            37         28         123       200         183        111       176          40        54        107         93           93
"    Nominal GDP (fiscal year)                                                   4,183      4,735       4,764      4,735      5,292      5,339      5,292      5,953      5,956     6,697      7,497        8,365"
""
Sources: Malawi Ministry of Finance and IMF staff projections.
1
    This includes promissory notes issued for the repayment of domestic arrears accumulated before FY2014/15.
2
    Excludes issuance of promissory notes for securitization of arrears.
3
    Other external loans include program loans other than budgetary support.
4
"    Adjusted primary balance is calculated by subtracting shortfalls in budget support grants, dedicated grants, and budget support loans, as well as increase in debt service payments to WB and AfDB."
5
    Domestic fiscal balance is calculated by subtracting current and domestically-financed development expenditures from domestic revenues.
""
""
""
""
                                                                                                                                           INTERNATIONAL MONETARY FUND 23
