       Budgetary assistance                                                      20.2              16.2          0.0           16.2          0.0          39.2           55.0        55.0          22.6        22.6          39.6         55.4
         Grants                                                                   8.5               0.0          0.0            0.0          0.0           0.0           15.8        15.8           0.0         0.0           0.0         15.8
         Loans                                                                   11.6              16.2          0.0           16.2          0.0          39.2           39.2        39.2          22.6        22.6          39.6         39.6
 Financing gap                                                                        0.0            0.0         0.0             0.0         0.0             0.0          76.6        0.0            0.0        0.0              0.0        6.8
""
 Memorandum item:                                                                 34.6               6.3         7.5           16.9         20.6 #        31.9 #          75.8       75.8 0.0       13.3       29.9             44.6      82.8
" GDP (billions of CFA francs, annual)                                            5084             5,472        5,390          5,472        5,390         5,472          5,472       5,390         5,844       5,844         5,844        5,844"
""
 Sources: Beninese authorities; IMF staff estimates and projections.
 1
"   Total revenue minus current primary expenditure, capital expenditure, and net lending."
 2
     Total revenue minus current primary expenditure and capital expenditure financed by domestic resources.
""
""
""
""
34          INTERNATIONAL MONETARY FUND
