   Nonbanks                                       8.9      -7.1       12.8        8.1         4.2       -3.7        -1.8      -1.4      0.9     -0.4       2.5      2.0
   Domestic arrears                              -1.3        0.0       1.8         0.0        1.3         0.0         0.0      0.0      0.0       0.0      0.0      0.0
   Other deposits accounts                        7.5       -0.7      -6.5         0.0        5.3         0.0         0.0      0.0      0.0       0.0      0.0      0.0
 External                                        57.2       38.1     -21.9       -16.3      -77.2         5.5        10.8     -0.6     -7.5      -7.8    -15.4    -16.9
   Hydrocarbon revenue fund (net)                 4.8        8.5      -1.3        -7.6      -31.4         0.0        11.3     -3.4     -3.1      -9.0    -13.8    -12.9
    Oil and gas revenue                         -13.2      -10.9     -18.9       -31.6      -62.6       -28.8       -18.7    -26.6    -27.3     -40.3    -51.0    -50.5
    Transfer to the budget                       18.0       19.4      17.6        24.0       31.2        28.8        30.0     23.2     24.2      31.3     37.3     37.6
   Other                                         52.3       29.6     -20.6        -8.7      -45.9         5.5        -0.5      2.8     -4.4       1.2     -1.6     -4.0
    Borrowing (net)                              48.4       27.7     -16.9        -8.7      -42.9         5.5        -0.5      2.8     -4.4       1.2     -1.6     -4.0
      Disbursements                              77.0       63.4      31.6        55.7       19.6        73.2        68.4     77.0     80.4      84.3     82.7     81.1
      Amortization                              -28.3      -35.6     -48.5       -64.4      -62.6       -67.6       -68.9    -74.2    -84.8     -83.0    -84.4    -85.1
    Exceptional financing                         3.0        2.5       0.0         0.0        1.6         0.0         0.0      0.0      0.0       0.0      0.0      0.0
Errors and omissions/financing gap               -2.5       -5.8       0.7         0.0       -1.3         0.0         0.0      0.0      0.0       0.0      0.0      0.0
Memorandum items:
 Real growth rate of public expenditure           6.7      -9.9        2.8        5.4        -0.3        4.3         7.6       6.0      5.6      8.5       7.2      5.4
   Current                                        0.6      -6.3        7.4        4.3         8.0        6.5        -0.2       4.6      5.0      6.5       5.7      5.6
   Capital                                       14.3     -13.2       -4.6        5.2       -12.0        4.6        18.6       8.8      6.7     11.6       9.4      5.3
 Non-extractive primary balance (excl. grants) -117.1     -47.4      -39.1      -41.0         1.5      -52.9       -24.2     -29.2    -30.4    -46.3     -56.7    -52.6
 Non-extractive primary balance                 -88.8     -16.1      -21.9      -26.9        13.7      -31.9        -9.5     -10.2    -15.9    -30.5     -40.6    -36.3
 Basic budget balance (excl. grants) 3/          -3.6       4.8       19.9       52.4        77.9       62.5        56.5      72.6     75.6     81.1      81.2     81.7
 Social spending                                186.9     187.4      194.1      221.9       185.3      243.3       246.8     275.3    307.3    342.6     378.0    417.8
""
Sources: Mauritanian authorities; and IMF staff estimates and projections.
1/ Including transfers to public entities outside the central government.
2/ Adjusted for half of additional/shortfall in extractive revenue.
3/ Overall balance excluding foreign-financed investment expenditure.
""
""
""
""
         24      INTERNATIONAL MONETARY FUND
