"Non-iron ore GDP (Le billions)                                        39,938       47,055     44,618      53,823            52,857   64,361   77,846    92,061       106,207   120,541"
""
Sources: Sierra Leonean authorities; and Fund staff estimates and projections.
"1/ See Sierra Leone: 3rd & 4th Review Under the Extended Credit Facility (CR/21/183), August 2021"
"2/ Starting in 2019, tertiary education wages are classified in the wage bill rather than under subsidies and transfers."
"3/ Revenue less expenditures and net lending adjusted for interest payments, foreign financed CAPEX and elections spending, and arrears paydown."
"4/ ""Other"" includes the corresponding transaction for securities issued to reduce the stock of arrears."
""
""
""
""
                                                                                                                            INTERNATIONAL MONETARY FUND                            39
