              Of which: Sectoral                                         9.3       25.8         20.7           8.4         17.7      21.4        14.2          7.4        15.3      23.9          37.4      40.0     42.8
""
""
 Total expenditure and net lending (payment orders basis)            1292.4     1419.9        1622.3       1850.1        2083.9    2130.2     2045.0        2261.3      2343.5    2541.6        2762.8    3013.7   3302.4
     Budgetary expenditure                                           1190.1     1308.4        1488.0       1753.0        1976.0    2028.0     1889.5        2148.5      2212.7    2402.3        2613.9    2854.7   3132.3
          Current expenditure                                          800.5      848.1        922.0       1013.0        1127.7    1150.8     1105.0        1251.0      1247.9    1361.7        1464.5    1598.3   1762.3
            Wages and salaries                                         290.8      313.4        358.2        400.9         450.7     459.7      432.6         516.4       530.9     584.3         624.1     667.0    712.9
            Goods and services                                         239.6      240.5        260.9        268.5         305.2     319.2      297.6         323.5       290.4     310.4         335.5     368.9    424.0
            Transfers and subsidies                                    237.7      252.4        257.0        287.5         308.3     308.3      300.5         332.7       339.1     368.1         393.9     439.4    488.2
            Interest                                                    32.4       41.7         45.9          56.1         63.5      63.5        74.4         78.3        87.4      98.9         111.0     123.0    137.2
              Of which: domestic                                        14.0       24.5         22.9          30.0         35.9      35.9        46.2         47.3        61.2      70.3          79.9      88.6     98.7
          Capital expenditure                                          389.6      460.3        566.0        740.0         848.3     877.3      784.5         897.5       964.8    1040.6        1149.4    1256.4   1370.0
           Externally financed                                         161.0      190.5        281.1        240.9         302.3     306.5      253.1         257.4       287.4     348.5         400.1     449.3    491.7
          Domestically financed                                        228.6      269.8        284.9        499.0         545.9     570.7      531.4         640.1       677.5     692.1         749.3     807.1    878.3
       Special funds and annexed budgets                               108.5      116.8        139.2        105.0         111.4     111.4      165.5         123.2       130.8     139.4         148.8     159.0    170.1
       Net lending                                                      -6.2       -5.4          -4.9         -7.9         -3.5      -9.2       -10.0        -10.4         0.0       0.0            0.0      0.0      0.0
""
""
 Overall fiscal balance (excl. grants)                                -341.2     -362.3       -348.8        -460.4       -543.1    -509.9     -399.4        -426.9      -467.7    -503.5        -547.8    -584.0   -627.3
 Overall fiscal balance (incl. grants)                                -155.1     -204.7       -141.1        -327.9       -365.9    -307.2     -255.3        -312.3      -304.1    -321.6        -341.6    -363.6   -389.4
 Variation of arrears                                                    6.0      -50.4        -37.2          -8.2        -16.2     -23.6        -5.2        -12.8         -2.8     -2.8            0.0      0.0      0.0
     Of which: Domestic                                                  7.5      -50.4        -37.2          -8.2         -6.2     -23.6        -5.2        -12.8         -2.8     -2.8            0.0      0.0      0.0
     Of which: External (Interest)                                      -1.5        0.0          0.0           0.0        -10.0       0.0            0.0       0.0         0.0       0.0            0.0      0.0      0.0
 Adjustment to cash basis                                               -8.1       85.0        -69.8           9.9         17.4      29.9        28.1        -11.9        14.2       5.3          19.0      11.4     14.6
" Overall balance (cash basis, incl. grants)                           -157.2     -170.1       -248.1        -326.1       -364.7    -300.8     -232.4        -337.0      -302.7    -319.1        -322.6    -352.2   -374.8"
 Financing                                                             157.3      175.6        248.7        326.9         364.8     300.8      232.4         337.0       262.7     276.6         287.5     317.2    339.8
 External financing (net)                                              103.9       70.5        145.0        109.2         159.1     195.8      154.9         133.3       153.8     172.2         201.4     238.6    245.7
       Loans                                                           134.7      119.5        225.2        149.9         223.7     258.5      206.3         206.0       216.5     265.5         299.5     341.6    335.7
          Project loans                                                 95.1      103.1        160.5        149.9         188.1     188.6      156.5         169.0       177.9     224.2         255.4     294.6    324.1
            Of which: non-concessional                                   0.0        0.0          0.0           0.0          0.0       0.0            0.0       0.0         0.0       0.0            0.0      0.0      0.0
         Budgetary loans                                                39.6       16.4         64.7           0.0         35.6      69.9        49.8         37.0        38.6      41.3          44.0      46.9     11.6
       Amortization                                                    -42.9      -52.0        -97.5         -58.4        -82.5     -80.5       -69.6        -91.7       -79.7     -93.4          -98.1   -102.9    -90.0
       Debt relief                                                      25.6       14.9         17.4          17.7         17.8      17.8        18.2         19.0        17.0       0.0            0.0      0.0      0.0
       Variation of External Arrears (Principal)                       -13.5      -11.9          0.0           0.0          0.0       0.0            0.0       0.0         0.0       0.0            0.0      0.0      0.0
""
 Domestic financing (net)                                               53.4      105.1        103.7        217.6         205.7     105.0        77.5        203.7       108.9     104.5          86.1      78.6     94.2
  Banking system                                                       -23.1       61.6         58.9        165.2         194.1     166.8      161.3         374.2        98.9     104.5          86.1      78.6     94.2
     Central bank                                                      -75.5      -65.8         23.0          77.4        -34.1      37.7        57.0         66.3       -10.6     -11.6          -11.7    -16.5     -8.4
          Commercial banks                                              29.4       80.3          7.9        105.3         228.2     129.1        29.1        308.0        99.4     116.0          97.8      95.1    102.5
          Adjustment 2                                                 -23.0       47.1        -28.0          17.5          0.0       0.0       -60.0          0.0         0.0       0.0            0.0      0.0      0.0
   Privatization receipts                                               55.1        0.0        -11.4         -17.5        -10.0     -10.0       -10.2        -15.0         0.0       0.0            0.0      0.0      0.0
   Non-bank financing                                                   21.4       43.5         56.2          69.9         21.6     -51.9       -73.6       -155.5        10.0       0.0            0.0      0.0      0.0
 Financing gap                                                           0.0       -5.5          -0.6         -0.7          0.0       0.0            0.0       0.0        40.0      42.5          35.0      35.0     35.0
""
""
 Memorandum items
                           3
     Basic fiscal balance                                              -43.7      -86.7         38.5        -156.2       -160.0    -100.7       -79.5       -124.3      -109.2     -97.4          -86.1    -69.0    -65.3
     Tax and non tax revenue from gold sector                          143.6      115.4        101.5        128.8           0.0     150.3      146.8         150.8       156.6     161.0         169.6     189.0    209.0
     Total official assistance (loans and grants)                      320.7      277.0        432.9        282.4         400.9     461.2      350.4         320.6       380.0     447.4         505.7     562.0    573.5
     Nominal GDP                                                       6544       7114          7748         8322         8870      8868        8899         9474       10057     10719          11448    12230    13082
""
 Sources: Ministry of Finance; and IMF staff estimates and projections.
 1
"     IMF Country Report No. 17/209, Mali: Seventh Review Under the Extended Credit Facility Arrangement."
 2
     Adjustment to account for the difference between the definitions of the government in the fiscal table and the monetary situation.
 3
"     Total revenue, plus general budgetary grants, plus revenue from HIPC debt relief, minus total expenditure and net lending excluding externally financed capital spending."
""
""
""
""
42         INTERNATIONAL MONETARY FUND
