    CBI                                                                                                            7.3        12.1     0.8   -13.1          5.6          2.5         3.1          5.6       5.8          7.1
      Loans                                                                                                        4.6        10.3     1.7    -1.0          0.8          1.3         2.1          4.6       5.3          6.6
      Deposits                                                                                                     2.7         1.8    -0.8   -12.1          4.8          1.2         1.1          1.0       0.5          0.4
    Commercial banks                                                                                              10.2         3.7    -0.6    -1.7          0.0          0.6         1.2          1.8       2.2          2.7
      Loans                                                                                                        5.8         0.4     0.0    -1.7          0.0          0.6         1.2          1.8       2.2          2.7
      Deposits                                                                                                     4.4         3.3    -0.6     0.0          0.0          0.0         0.0          0.0       0.0          0.0
   Non-bank financing                                                                                              0.0         1.5     1.1     0.8          0.1          0.0         0.0          0.0       0.0          0.0
   Net sale of government financial assets                                                                         0.6         0.2     0.2     0.0          0.0          0.0         0.0          0.0       0.0          0.0
   Account payables                                                                                               -0.1         1.3     0.2     0.0          0.0          0.0         0.0          0.0       0.0          0.0
   Arrears                                                                                                         2.7         0.5    -2.1    -1.2         -0.8          0.0         0.0          0.0       0.0          0.0
""
  Financing gap 2/                                                                                                 0.0         0.0     0.0      0.0         0.0          0.0         0.0          0.0       0.0          0.0
""
 Memorandum items
"  Non-oil primary expenditure, accrual basis (percent of non-oil GDP)                                            50.7      49.2       46.3    48.1        62.5         57.5        54.7         52.5      51.5          50.6"
"  Adjusted non-oil primary expenditure, accrual basis (excl. KRG, percent of non-oil GDP) 3/                     48.9      49.2       46.3    46.2        55.6         51.5        49.1         47.2      46.3          45.5"
"  Non-oil primary fiscal balance, accrual basis (percent of non-oil GDP)                                        -46.5     -43.3      -39.4   -42.4       -56.9        -52.1       -49.2        -47.1     -46.2         -45.3"
"  Adjusted non-oil primary fiscal balance, accrual basis (excl. KRG, percent of non-oil GDP) 4/                 -44.7     -43.3      -39.4   -40.5       -50.1        -46.0       -43.6        -41.8     -41.0         -40.2"
"  Non-oil primary fiscal balance, cash basis (percent of non-oil GDP) 5                                         -43.2     -42.4      -42.4   -43.7       -58.6        -52.1       -49.2        -47.1     -46.2         -45.3"
"  Adjusted Non-oil primary fiscal balance, cash basis (excl. KRG, percent of non-oil GDP) 4,5/                  -41.3     -42.4      -42.4   -41.8       -51.7        -46.0       -43.6        -41.8     -41.0         -40.2"
  Non-oil GDP (ID trillion)                                                                                     137.3     138.3      140.8   145.6       158.1        173.2       188.1        202.8     217.1         232.6
  Sources: Iraqi authorities; and Fund staff estimates and projections.
  1/ Five percent of oil exports as mandated by U.N. Security Council Resolution 1483 to finance war reparations to Kuwait.
  2/ Includes unidentified financing only.
"  3/ Adjusted to exclude full year estimates of federal government transfers to the Kurdistan Regional Government. In 2014 and 2015, actual transfers were made for only 2 and 5 months, respectively."
"  4/ Adjusted to exclude (i) full year estimates of federal government transfers to the Kurdistan Regional Government, and (ii) non oil tax revenues from the KRG to the federal government."
"  5/ The non-oil primary fiscal balance on cash basis adjusts the non-oil primary balance measured on accrual basis by subtracting the spending financed by arrears' accumulation during that period, and adding the"
  repayment of arrears from previous years.
""
""
""
""
30      INTERNATIONAL MONETARY FUND
