    Accumulation of arrears                                                                             0.0               0.0       4.5      1.6         0.0       6.7         0.0       0.0            0.0     0.0     0.0    0.0    0.0
    Payment of arrears                                                                                  0.0               0.0       0.0      0.0        -0.8      -0.9        -0.6       0.0           -1.7    -1.5    -1.3   -1.2    0.0
  Foreign (Net)                                                                                         6.6               1.2       5.0      0.3        -2.6      -2.1         5.0       4.4            7.1     5.4     0.2   -2.0   -2.8
    Amortizations                                                                                      -1.5              -3.5      -2.3     -1.1        -5.5      -5.2        -4.8      -4.5           -1.6    -1.5    -1.4   -4.4   -4.2
      IFIs                                                                                             -0.6              -1.2      -1.1     -0.9        -2.0      -1.9        -1.7      -1.6           -1.6    -1.5    -1.4   -1.3   -1.2
      Official bilateral                                                                               -0.6              -0.6      -0.7     -0.1        -0.7      -0.5        -0.9      -0.7            0.0     0.0     0.0    0.0    0.0
      Commercial                                                                                       -0.4              -1.7      -0.5     -0.1        -2.9      -2.8        -2.2      -2.1            0.0     0.0     0.0   -3.0   -3.0
    Disbursements                                                                                       8.1               4.7       7.7      2.4         1.3       1.7         1.2       1.2            1.2     1.5     1.6    2.9    2.9
      IFIs                                                                                              0.7               0.8       1.0      1.4         1.3       1.7         1.2       1.2            1.2     1.5     1.5    1.5    0.0
      Official bilateral                                                                                2.3               2.5       3.4      0.5         0.0       0.0         0.0       0.0            0.0     0.0     0.0    0.0    0.0
      Commercial                                                                                        5.1               1.3       3.4      0.5         0.0       0.0         0.0       0.0            0.0     0.0     0.1    1.4    2.9
    Official financing                                                                                  0.0               0.0      -0.5     -1.0         1.6       1.4         8.7       7.8            7.5     5.4     0.0   -0.5   -1.5
      O/w: IMF                                                                                          0.0               0.0      -0.5     -1.0         1.6       1.4         2.9       2.7            1.9     0.0     0.0   -0.5   -1.5
        Purchases                                                                                       0.0               0.0       0.0      0.0         2.2       2.1         2.9       2.7            1.9     0.0     0.0    0.0    0.0
        Repurchases                                                                                     0.0               0.0      -0.5     -1.0        -0.7      -0.7         0.0       0.0            0.0     0.0     0.0   -0.5   -1.5
      O/w: IFIs                                                                                         0.0               0.0       0.0      0.0         0.0       0.0         5.8       5.0            5.6     5.4     0.0    0.0    0.0
  External arrears (net)                                                                                0.0               0.0       0.0      1.6         6.7       6.6         6.1       5.6           -1.2     0.0     0.0    0.0   -1.0
  Privatizations                                                                                        0.0               0.0       0.0      0.0         0.0       0.0         0.0       0.0            0.0     0.0     0.0    0.0    0.0
""
   Statistical discrepancy                                                                              -4.5              -0.8     3.5     -3.5           0.0      0.0          0.0      0.0            0.0     0.0     0.0    0.0    0.0
""
 Memorandum items:
  Primary cash balance 4/                                                                               0.0                0.0     0.0      0.0          -1.3      3.5          1.7      1.7            2.2     3.4     3.0    2.7    3.5
  Gross financing needs (incl. IMF debt service)                                                         …                  …     28.6     18.3         21.3      17.0        13.1      11.1        10.3        6.6     3.3    6.2    7.3
   Electricity subsidy financed through the budget                                                      3.4                4.2     4.7      2.3          3.4       4.1         3.5       4.0         2.7        0.8     0.0    0.0    0.0
   Non-resource balance                                                                               -13.7              -12.4   -28.1    -19.9        -19.1     -20.2       -16.7     -16.6       -12.6      -11.0   -10.2   -9.6   -9.9
   Non-resource primary balance                                                                       -11.2               -9.6   -25.2    -16.2        -12.5     -14.4       -10.9     -11.5        -9.8       -8.3    -7.9   -7.5   -7.3
   Public (central government) debt 5/                                                                 71.5               66.1    85.2    147.7        128.9     125.3       128.5     132.2       116.2      119.5   105.0   99.0   91.6
"   Official exchange rate (SRD per USD, period average)                                                 7.5                7.5     7.5      9.3         18.6      18.4          …         …           …          …       …      …      …"
"   Official exchange rate (SRD per USD, eop)                                                            7.5                7.5     7.5     14.2         22.6      20.8          …         …           …          …       …      …      …"
   Domestic debt interest rate (effective)                                                               4.1               5.5     2.4      4.8           6.3      4.7          6.3      5.0            6.9     6.4     5.4    4.5    3.7
   External debt interest rate (effective)                                                               3.3               4.4     4.2      1.5           1.4      1.4          1.5      1.9            2.1     2.0     1.9    2.0    2.8
 Sources: Surinamese authorities; and IMF staff calculations and projections.
" 1/ The overall balance is computed using net financial transactions, and therefore, includes statistical discrepancy."
 2/ Includes acquisition of stake in gold mine and loans to state owned enterprises.
 3/ Comprised of holding of T-bills and notes by non-bank financial institutions.
 4/ Defined as net financial transactions (cash-basis) plus net interest payments.
 5/ The debt-to-GDP ratio is different when computed using the definition in the Government Debt Act of Suriname.
""
""
""
""
28         INTERNATIONAL MONETARY FUND
