"      Nominal GDP (market prices, billions of Pakistani rupees)                   31,922     34,619     38,559     44,446     50,272     56,183     62,089     68,499"
""
""
""
      Sources: Pakistani authorities; and IMF staff estimates and projections.
      1/ Additional spending on security and internally-displaced people is recorded under transfers (“grants”) instead of development expenditure as
      reported in the original FY2015/16 budget.
"      2/ Excludes one-off transactions, including asset sales."
""
""
""
""
32      INTERNATIONAL MONETARY FUND
