     Foreign (net)                                                                          -93      -100       -302         19          -11          -19        -213       -251    -182    -324      -537    -382
       Drawings                                                                              12        28         61         76           78          121         169       244       19      51      101     131
         Project loans                                                                       12        28         61         76             4           4             52    126       19      51      101     131
           COVID-19 Moratorium Loan                                                                      0         0         84             0           0              0      96       0       0         0       0
         Budgetary loans                                                                      0          0         0          0             0           0              0       0       0       0         0       0
         Non-resident public securities                                                                                                   75          117         117
         Collateralized loans                                                                 0          0         0         0              0           0              0       0       0       0         0       0
"      Amortization NET (PAID) on principal, external                                      -146       -168       -404     -432            -90         -140        -382       -473    -202    -375      -638    -513"
       Arrears cancellation                                                                   0          0         0          0             0           0              0       0       0       0         0       0
      Rescheduling                                                                                                        210               0           0              0
       Other foreign financing                                                               41        41         41         82             0           0              0       0       0       0         0       0
     Domestic (net)                                                                         -45          7       -20     -298            -33           18        -158       146      -13     -47       -49    146
      Banking                                                                                61       105         74      318             40           53             -87   288       25      30        66    299
        Central Bank (net)                                                                   64        77         58      113               0          44             -76   -145     -10     -25       -32      99
          of which: Change in government deposits (- = an increase)                          60        56                    74             0           0             -30   -178       9      18        27      36
        Commercial banks (net)                                                               -3        28         16      206             40            9             -11   432       35      55        98    200
      Nonbank financing                                                                   -106        -98        -94     -617            -72          -35             -70   -142     -38     -77      -115    -153
           Of which: Repayment of domestic arrears                                          -25       -38        -45     -203            -17          -28             -61   -165     -40     -80      -120    -160
Financing gap (- = surplus)                                                                  92       138        326          0          108           15         343          0    129     294       487        0
                                                       7
    Exceptional financing from debt restructuring                                            92       138        326          0          108           15         343          0    129     294       487        0
Sources: Congolese authorities; and IMF staff estimates and projections.
1
    Includes net spending (i.e. spending minus revenues) associated w ith decentralized government entities.
2
    Revenue and grants excluding oil revenues minus total primary expenditures (excluding interest payments).
3
    Non oil revenue excluding grants minus total expenditures excluding interest payments and foreign-financed investment.
4
    Basic non-oil primary balance minus oil-related transfers.
5
    Post-HIPC external arrears accumulated since 2016 are consolidated in outstanding debt. The projected repayments are included in amortization of external debt.
6
    Projected repayments of domestic arrears are included in domestic financing.
7
    Net of restructured contingent liabilities.
""
""
""
""
                                                                                                                                                             INTERNATIONAL MONETARY FUND                        25
