     Loans                                                                                 0.0          0.0         0.0       0.0       0.0           0.0      0.0       0.0
     Other accounts receivable                                                            -0.4          0.4         0.0       0.0       0.0           0.0      0.0       0.0
   Foreign                                                                                 0.5          0.0         0.0       0.0       0.0           0.0      0.0       0.0
  Net incurrence of liabilities                                                            3.5          3.6         5.2       2.1       3.1           3.1      3.0       3.0
   Domestic                                                                               -0.7         -1.9        -3.3      -1.2      -0.6           0.2      0.5       0.5
     IMF and SDRs                                                                         -0.2         -0.2        -0.2      -0.2      -0.1           0.0      0.0       0.0
     Debt securities (net)                                                                 0.4          1.4        -0.9       0.2      -0.1           0.6      0.8       0.7
     Loans                                                                                -0.2         -0.6        -0.6      -0.5      -0.4          -0.4     -0.3      -0.2
       Other accounts payable3                                                            -0.7         -2.5        -1.6      -0.7       0.0          0.0       0.0       0.0
      Foreign                                                                              4.2          5.4         8.5       3.3       3.7          2.9       2.6       2.5
       Debt securities (net)                                                               2.0          3.6         6.0       0.5       1.1          0.1       0.4       0.0
         T-bills and bonds issued in WAEMU                                                 2.0          3.6        -0.8       0.5       1.1          0.1       0.4       0.0
         Eurobond                                                                          0.0          0.0         6.7       0.0       0.0          0.0       0.0       0.0
        Loans                                                                              2.2          1.9         2.5       2.8       2.6          2.8       2.2       2.5
         Program loans                                                                     0.8          0.8         0.8       0.6       0.6          0.6       0.6       0.5
         Project loans                                                                     2.6          2.5         3.2       3.1       3.0          2.9       2.8       2.8
         Nonconcessional loans                                                             0.0          0.2         0.0       0.6       0.5          0.5       3.1       0.2
        Other                                                                             -1.2         -1.7        -1.5      -1.6      -1.5          -1.1     -3.4      -1.0
     Other accounts payable                                                                0.0          0.0         0.0       0.0       0.0          0.0       0.0       0.0
Errors and omisions                                                                        0.0          0.0         0.0       0.0       0.0          0.0       0.0       0.0
Memorandum items:
    Total Financing (deficit +nonbudgetary additional borrowing)                             …           6.7         5.2       4.3       3.0       3.0          3.0       3.0
    Change in net worth: Transactions                                                       6.5          8.3         8.9       9.5     10.3      10.2         10.3      10.3
    Net lending /borrowing (excluding grants)                                               6.5          8.3         8.9       9.5     10.3      10.2         10.3      10.3
"    Nominal GDP                                                                          8,082        8,722       9,528    10,390    11,311    12,317       13,414    14,608"
Sources: Ministry of Finance; and IMF staff estimates and projections.
1
    Government Finance Statistics Manual (http://www.imf.org/external/pubs/ft/gfs/manual/).
2
"    On projections, subsidies do not reflect reclassification changes, which will be done during the mission."
3
" Starting in 2016, Treasury operations to finance (i) Post office operations (Poste and Poste Finance), (ii) pensions (Fonds National de Retraites),"
and (iii) reduction of stock of comptes de depots.
""
""
""
""
                                                                                                                        INTERNATIONAL MONETARY FUND                             23
