     Statistical discrepancy                                                                                      -2.8              0.6          0.0               0.0               0.0            0.0             0.0            0.0               0.0
""
     Financing                                                                                                     1.9            13.2           1.4              -6.3              -6.1           -2.3             2.1            5.9               9.2
""
      External financing                                                                                           0.4              0.7         -1.7              -1.1              -1.2           -0.7            -0.5           -1.1               -0.4
        Budget Loans                                                                                               0.0              1.1          0.0               0.0               0.0            0.0             0.0           -0.7               0.0
          International Financial Institutions                                                                     0.0              0.0          0.0               0.0               0.0            0.0             0.0            0.0               0.0
          Bilateral                                                                                                0.0              1.1          0.0               0.0               0.0            0.0             0.0           -0.7               0.0
          Eurobond                                                                                                 0.0              0.0          0.0               0.0               0.0            0.0             0.0            0.0               0.0
        Project Loans                                                                                              0.4              0.7          0.2               0.4               0.1            0.1             0.1            0.1               0.1
        Donor funds for reconstruction                                                                             0.0              0.0          0.0               0.0               0.0            0.0             0.0            0.0               0.0
        Amortization                                                                                              -0.9             -2.2         -1.7              -1.3              -1.3           -0.8            -0.7           -0.6               -0.5
        Assets held abroad                                                                                         0.0              0.0          0.0               0.0               0.0            0.0             0.0            0.0               0.0
        SDR Holding                                                                                                0.0              0.0          0.4               0.5               0.0            0.0             0.0            0.0               0.0
        Account payables                                                                                           0.0              0.0          0.0               0.0               0.0            0.0             0.0            0.0               0.0
        Receivables from crude oil exports                                                                         0.0              0.0          0.0               0.0               0.0            0.0             0.0            0.0               0.0
        Foreign bank deposits                                                                                      0.0              0.0         -0.5               0.0               0.0            0.0             0.0            0.0               0.0
        Arrears                                                                                                    0.9              1.1          0.0              -0.6               0.0            0.0             0.0            0.0               0.0
""
      Domestic financing                                                                                           1.5            13.7           2.1              -5.3              -4.9           -1.6             2.6            6.3               9.6
        Bank financing                                                                                             1.2            12.3           1.9              -8.7              -4.0           -0.7             3.5            7.1           10.4
          CBI                                                                                                      4.3            11.2           2.3              -8.3              -3.6           -0.4             3.7            7.3           10.2
              Loans                                                                                                0.0            11.2           2.3              -2.9              -0.8           -0.4             1.6            1.4               9.3
              Deposits                                                                                             4.3              0.0          0.0              -5.5              -2.8            0.0             2.1            5.9               1.0
          Commercial banks                                                                                        -3.1              1.1         -0.4              -0.3              -0.3           -0.3            -0.2           -0.1               0.2
              Loans                                                                                               -2.0              1.1         -0.4              -0.3              -0.3           -0.3            -0.2           -0.1               0.2
              Deposits                                                                                            -1.1              0.0          0.0               0.0               0.0            0.0             0.0            0.0               0.0
        Non-bank financing                                                                                         0.2              0.0         -0.1              -0.1              -0.1           -0.1            -0.1           -0.1               -0.1
        Net sale of government financial assets                                                                    0.0              0.0          0.0               0.0               0.0            0.0             0.0            0.0               0.0
        Account payables                                                                                           0.0              0.0          0.0               0.0               0.0            0.0             0.0            0.0               0.0
        Arrears                                                                                                    0.1              1.4          0.3               3.5              -0.9           -0.8            -0.8           -0.8               -0.8
""
      Unidentified financing                                                                                       0.0              0.0         -1.0               0.0               0.0            0.0             0.0            0.0               0.0
""
     Memorandum items
"      Non-oil primary expenditure, accrual basis (percent of GDP)                                                 28.7            38.5         32.8              30.3              34.2            36.1           38.0            39.5           40.9"
"      Adjusted non-oil primary expenditure, accrual basis (excl. KRG, percent of GDP) 2/                          26.8            33.1         27.6              24.9              28.7            30.3           32.0            33.2           40.9"
"      Non-oil primary fiscal balance, accrual basis (percent of GDP)                                             -26.3            -35.6       -28.4             -28.2             -31.7           -33.6          -35.4           -36.7          -38.1"
                                                                                              3/
"      Adjusted non-oil primary fiscal balance, accrual basis (excl. KRG, percent of GDP)                         -24.3            -30.2       -23.2             -22.9             -26.2           -27.8          -29.3           -30.4          -38.1"
"      Non-oil primary fiscal balance, cash basis (percent of GDP) 4/                                             -25.5            -33.3       -28.4             -25.3             -32.3           -33.3          -35.1           -36.4          -37.9"
"      Adjusted Non-oil primary fiscal balance, cash basis (excluding KRG, percent of GDP)"
"                                                                                                   3,4/"
                                                                                                                 -23.5            -27.9       -23.2             -20.0             -26.8           -27.5          -29.0           -30.1          -37.9
      Sources: Iraqi authorities; and Fund staff estimates and projections.
      1/ Five percent of oil exports as mandated by U.N. Security Council Resolution 1483 to finance war reparations to Kuwait.
      2/ Adjusted to exclude full year estimates of federal government transfers to the Kurdistan Regional Government.
"      3/ Adjusted to exclude (i) full year estimates of federal government transfers to the Kurdistan Regional Government, and (ii) non oil tax revenues from the KRG to the federal government."
"      4/ The non-oil primary fiscal balance on cash basis adjusts the non-oil primary balance measured on accrual basis by subtracting the spending financed by arrears' accumulation during that period, and adding the repayment of arrears from"
      previous years.
""
""
""
""
28        INTERNATIONAL MONETARY FUND
