" Financing, NFPS                                                                       1.5             4.3            4.1             3.4             3.1               2.8          3.1         3.1"
     External net financing                                                             0.2           -0.5            -0.4           -0.9             0.0               0.2          0.8         1.0
      Loans (net)                                                                       0.2           -0.5            -0.9           -0.9             0.1               0.3          0.9         1.1
              Disbursements                                                             1.0            0.3             0.0            0.2             1.2               1.4          1.9         2.2
                 Of which : Petrocaribe                                                 0.9            0.2             0.0            0.0             0.0               0.0          0.0         0.0
                Project loans                                                           0.2            0.1             0.0            0.2             1.2               1.4          1.9         2.2
              Amortization                                                             -0.9           -0.8            -1.0           -1.1            -1.1              -1.1         -1.1        -1.1
      Arrears (net)                                                                     0.0            0.0             0.5            0.0            -0.1              -0.1         -0.1        -0.1
""
""
     Internal net financing                                                             1.4            4.9             4.5            4.3             3.1               2.6          2.4         2.0
      Banking system                                                                    1.9            4.1             1.5            1.4             1.5               1.5          1.7         2.0
        BRH                                                                             1.7            4.1             1.4            1.2             1.2               1.2          1.2         1.2
         Of which : change in deposits                                                  0.1            0.1             0.1            0.1             0.1               0.1          0.1         0.0
         Of which: change in claims on the government                                   1.6            4.0             1.3            1.0             1.1               1.1          1.1         1.2
           Of which: BRH lending related to hurr. Matthew (RCF)                         0.5
           Of which: BRH on-lending of IMF funds to the government                      0.0            0.0            -0.1           -0.1             0.0               0.0          0.0         0.0
        Commercial banks                                                                0.2            0.0             0.1            0.2             0.3               0.3          0.5         0.8
         Of which : change in deposits                                                  0.2            0.0             0.0            0.0             0.0               0.0          0.0         0.0
         Of which: change in government securities                                      0.0            0.0             0.1            0.2             0.3               0.3          0.5         0.8
                              4/
      Nonbank financing                                                                -0.6            0.8             3.0            2.9             1.7               1.1          0.7         0.1
        Of which: change in government securities                                      -0.9           -0.4            -0.3            0.2             0.2               0.2          0.2         0.1
        Of which: change in checks in circulation                                       0.3            0.3            -0.3            0.0             0.0               0.0          0.0         0.0
        Of which: change in supplier credits                                            0.0            0.9            -0.1           -0.4            -0.5               0.0          0.0         0.0
        Of which: domestic arrears                                                      0.0            0.0             3.7            3.1             1.9               0.9          0.5        -0.1
""
""
 Memorandum items
 Total costs of EDH to public sector                                                    1.8            1.8             1.9            1.8             1.7               1.7          1.7         1.7
 Forgone fuel taxes and fuel direct subsidies                                           1.9            2.7             4.6            4.6             3.9               3.3          2.9         2.6
" Health, education and agriculture spending                                             3.1            3.3             2.5            2.0             2.3               2.4          2.5         2.6"
" Nominal GDP (millions of gourdes)                                                551,911         631,829        724,757         868,582      1,015,809       1,157,591        1,303,813   1,458,023"
 Sources: Ministry of Finance and Economy; and Fund staff estimates and projections.
 1/ Includes previously-programmed multilateral budget support that could be delayed.
" 2/ Commitment basis, except for domestically financed spending, which is reported on the basis of project account replenishments."
" 3/ Comprises payments on behalf of EDH for electricity generation, tax payments remitted to EDH and transfers to fuel distributors to maintain pump prices."
" 4/ Includes the net change in the stock of government securities held by non-banks, of checks that are not yet cashed, of supplier credits and of domestic arrears."
""
""
""
""
28       INTERNATIONAL MONETARY FUND
