 Capital expenditure and net lending                             12.1     13.5        12.4      13.7     13.8         11.5      12.4     12.9       12.9       12.1    12.1    12.2
   Capital expenditure                                           12.1     13.1        11.7      13.2     13.2         11.0      11.6     11.6       13.0       12.2    12.2    12.3
    Domestically-financed                                         5.0      5.5         4.8       6.0      6.1          4.9       4.9      5.5        7.3        6.3     6.3     6.4
"       Of which: domestically financed, cash                     4.1       4.9          …         …        …            …         …        …          …          …       …       …"
    Externally-financed                                           7.0      7.6         6.9       7.2      7.1          6.1       6.7      6.1        5.8        5.9     5.9     5.9
       Of which: grants                                           4.7      5.4         4.3       4.9      4.8          3.7       4.4      3.8        3.4        3.5     3.5     3.5
                  loans                                           2.3      2.2         2.7       2.3      2.3          2.4       2.3      2.3        2.3        2.4     2.4     2.4
   Net lending                                                    0.0      0.5         0.6       0.4      0.6          0.5       0.8      1.3       -0.2       -0.2    -0.2    -0.1
""
"Overall balance 2, 3                                             -4.8     -5.9        -5.4      -6.6     -6.8         -4.2      -4.7     -5.3       -4.1       -3.0     -3.0   -3.0"
"Overall balance, excl. pipeline investment                                -5.4        -4.8      -6.2     -6.2         -3.7      -3.9     -4.0       -4.3       -3.2     -3.2   -3.2"
""
Financing                                                        11.3     12.8        11.2      12.5     13.1          9.4      10.3     10.3        8.8        7.8      7.7    7.8
  External financing                                             11.7      9.9         7.9       8.3      9.6          6.9       7.3      7.6        6.7        6.5      6.6    6.6
   Grants                                                        6.7       7.3         5.8       5.8      6.3          5.2       5.6      5.0       4.6         4.7      4.7    4.7
     Of which: budget financing                                   2.0      1.9         1.5       0.9      1.4          1.5       1.2      1.2        1.2        1.2      1.2    1.2
   Loans                                                         5.4       3.1         3.5       3.8      4.7          3.0       3.3      3.9       3.2         2.9      2.9    2.8
     Of which: budget financing                                   3.0      0.9         0.8       1.5      2.4          0.6       0.9      1.6        0.8        0.5      0.5    0.4
   Amortization                                                  -0.5     -0.7        -1.4      -1.4     -1.4         -1.3      -1.5     -1.3       -1.1       -1.1     -1.0   -0.9
   Debt relief (incl. debt under discussion)                     0.1       0.2         0.0       0.0      0.0          0.0       0.0      0.0       0.0         0.0      0.0    0.0
  Domestic financing                                             -0.4      2.9        3.3       4.2      3.5          2.5       3.0      2.7        2.1         1.2      1.1    1.1
   Banking sector                                                1.1      -1.0         1.4       1.5      1.6          0.9       1.1      1.1       0.8         0.2      0.2    0.2
      IMF                                                         1.0      0.2         0.5       0.5      0.5          0.1       0.1      0.1        0.1       -0.3     -0.3   -0.2
     Statutory advances (including other advances)                0.0      1.2         0.0       0.0      0.0          0.0       0.0      0.0        0.0        0.0      0.0    0.0
     Deposits with BCEAO                                          0.0     -2.3        -0.1      -0.3     -0.3         -0.1      -0.1     -0.5       0.0        -0.1     -0.1   -0.1
     Government securities net and others                         0.2      0.0         1.0       1.3      1.5          0.9       1.1      1.5        0.7        0.6      0.5    0.5
     Nonbanking sector                                           -1.5      3.8         2.0       3.1      1.9          1.9       2.4      1.6       1.3         1.0      1.0    0.9
    Financing gap (+)                                            0.0       0.0         0.0       0.0      0.0         0.0        0.0     0.0         0.0        0.0     0.0     0.0
Sources: Nigerien authorities; and IMF staff estimates and projections.
1
"    The special accounts include the financing on the National Retirement Fund, Priority Investments Fund, and Fund for Continuous Professional Development."
2
    On commitment basis. WAEMU anchor.
3
    Includes budget grants and CCRT debt relief.
""
""
""
""
                                                                                                                      INTERNATIONAL MONETARY FUND                                 37
