          Other                                                                9.3      6.9        5.7       5.5         7.5         6.7       7.0         6.3       6.9        6.3         6.4      6.4         6.3
                Cost of imports of oil derivatives                             6.0      3.8        2.3       2.8         3.8         3.3       3.7         3.0       3.6        3.4         3.5      3.6         3.5
                Payments to private oil companies (SH) 4/                      1.6      1.4        1.1       1.3         1.8         1.3       1.4         1.0       1.2        0.8         0.6      0.6         0.6
                Other                                                          1.8      1.7        2.2       1.4         1.9         2.1       1.9         2.2       2.1        2.1         2.2      2.2         2.2
""
      Capital                                                                 15.1     11.9      11.9        9.3         6.6         6.1       5.7         6.0       6.2        5.6         5.3      5.3         5.3
          Fixed capital spending                                              13.7     10.3      10.3        8.3         6.0         5.3       5.0         5.2       5.5        4.9         4.7      4.7         4.7
            O/w investment in oil                                              4.0      2.8        2.4       1.7         1.6         1.5       1.6         1.5       1.7        1.7         1.6      1.6         1.5
          Net-lending                                                          1.4      1.7        1.6       1.0         0.6         0.8       0.7         0.8       0.8        0.7         0.6      0.6         0.6
 Primary balance                                                             -4.2     -4.7       -6.7       -2.3         1.3        2.3        1.5        6.0        3.7       4.6         4.2      4.2          4.3
 Interest                                                                     1.0      1.4        1.6        2.1         2.5        2.6        2.6        2.8        3.0       2.9         2.6      2.5          2.5
     O/w external                                                              0.8      1.2        1.3       1.8         2.1         2.2       2.2         2.5       2.6        2.5         2.3      2.2         2.4
 Current balance                                                              9.9      5.8        3.7        4.8         5.4        5.8        4.6        9.2        6.9       7.3         6.9      7.0          7.1
 Overall balance                                                             -5.2     -6.1       -8.2       -4.5        -1.2       -0.3       -1.1        3.2        0.7       1.7         1.6      1.7          1.7
""
 Memorandum items:
 Non-oil primary balance 5/                                                   -7.4     -4.0       -6.7      -4.1        -1.9        -1.0      -1.1         0.9       0.3        0.5         0.4      0.3         0.3
 Non-oil primary balance (percent of non-oil GDP)                             -8.3     -4.2       -7.0      -4.4        -2.1        -1.1      -1.2         0.9       0.3        0.5         0.4      0.3         0.3
 Non-oil PB (incl. fuel subsidies)                                           -13.5     -5.7       -7.6      -6.1        -4.9        -2.9      -3.4        -1.0      -1.7       -1.0        -1.0     -1.1        -1.2
 Cyclically Adjusted Non-oil Primary Balance                                  -8.0     -4.2       -6.4      -4.1        -2.1        -0.4      -0.7         2.0       1.1        1.3         1.1      0.8         0.6
 Cyclically Adjusted Non-oil Primary Balance (incl.fuel subsidies)           -14.1     -5.9       -7.2      -6.1        -5.1        -2.2      -3.0         0.2      -0.9       -0.2        -0.4     -0.6        -0.8
 Structural non-oil primary balance                                           -8.0     -4.0       -5.4      -4.1        -2.5        -1.2      -0.7         1.3       0.0        1.0         1.1      0.8         0.6
 Structural non-oil primary balance (including fuel. subsidies)              -14.1     -5.7       -6.3      -6.1        -5.5        -3.0      -3.0        -0.5      -2.0       -0.5        -0.4     -0.6        -0.8
 Oil balance 6/                                                                3.1     -0.7        0.1       1.8         3.2         3.4       2.7         5.2       3.4        4.1         3.8      3.8         4.0
 Oil balance excluding oil investment                                          7.1      2.1        2.4       3.5         4.8         4.9       4.3         6.7       5.1        5.8         5.4      5.4         5.5
 Public Debt 7/                                                               27.1     33.8      43.2       44.6        46.1       48.4       49.6       47.4       50.1       48.1        44.8     41.5        38.2
" Change in social spending, program definition                                                                                       0.4       0.3         0.0       0.2        0.1         0.0      0.0         0.0"
""
 Sources: Ministry of Finance; Central Bank of Ecuador; and Fund staff calculations and estimates.
" 1/ First Review under the Extended Fund Facility Arrangement, Requests for Waiver of Nonobservance of Performance Criterion, Modification of Performance Criteria, and Financing Assurances Review"
" (July 3, 2019, CR 19/210)."
 2/ Net of operational cost.
" 3/ From 2011 on, includes additional public pension sytems which previously had not been consolidated into the NFPS accounts."
 4/ Reflects service contract payments to private oil companies beginning in 2011.
 5/ The primary balance less oil balance.
" 6/ Oil revenue plus profits of state-owned oil companies, which is retained for investment in the oil sector, less oil-related expenditure (the costs of imports of oil derivatives, service payments to private"
" oil companies, and investment in oil)."
" 7/ Gross debt consolidated at the level of the NFPS. Includes the outstanding balance for advance oil sales, treasury certificates, central bank loans, other liabilities and the stock of domestic floating"
 debt. The public debt estimates are preliminary and subject to revisions in accordance with the IMF’s Public Sector Debt Statistics: Guide for Compilers and Users (PSDSG).
""
""
""
""
38       INTERNATIONAL MONETARY FUND
