        Disbursements                                 69.9     77.0     63.4        48.3        31.6             70.7       70.7       74.7    80.1    80.1    89.2    89.2
        Amortization                                 -23.9    -28.3    -35.6       -48.7       -48.5            -67.1      -67.8      -72.8   -81.6   -81.5   -79.4   -80.4
     Exceptional financing                             3.1      3.0      2.5         0.0         0.0              0.0        0.0        0.0     0.0     0.0     0.0     0.0
""
Errors and omissions/financing gap                    -6.1     -2.5     -5.8          0.0            0.8          0.0           0.0     0.0     0.0     0.0     0.0     0.0
Memorandum items:
 Real growth rate of public expenditure               5.7       6.7    -9.9          2.3         2.8             3.7         5.3        2.1     3.8     6.0     5.3     5.2
  Current expenditure                                 3.8       0.6    -6.3          2.5         6.2             2.7         4.8        3.0     4.1     3.9     5.5     5.5
  Capital expenditure                                 8.8      14.3   -13.2          0.4        -3.0             4.4         5.5        3.0     3.3     9.0     5.2     4.9
 Non-extractive balance (excl. grants)             -185.2    -135.2   -64.8        -61.2       -61.3           -67.3       -79.8      -52.1   -56.9   -58.5   -62.1   -72.1
 Non-extractive balance                             -75.3     -81.8   -39.8        -14.8       -17.9           -19.6        -6.9      -18.0   -11.1    -1.6     0.1    -1.3
 Basic budget balance (excl. grants) 3/             -17.4      -3.6     4.8         37.9        19.9            54.5        67.2       60.4    73.1    82.7    93.4    92.0
 Social spending                                    179.6     186.9   187.4        194.4       194.1           220.7       217.7      239.3   271.9   295.9   322.4   349.3
""
Sources: Mauritanian authorities; and IMF staff estimates and projections.
1/ Including transfers to public entities outside the central government.
2/ Adjusted for half of additional/shortfall in extractive revenue.
3/ Overall balance excluding foreign-financed investment expenditure.
""
""
""
""
                                                                                                                   INTERNATIONAL MONETARY FUND                                23
