Non-resource net lending (+)/borrowing (-)               -5.4       -3.4       -4.3       -5.7       -4.7       -6.6       -1.9        -4.2     -5.7      -4.8       -4.4       -3.9       -3.7
Non-resource primary balance                             -3.4       -1.3       -1.9       -3.2       -2.3       -3.9       -1.6        -2.0     -3.2      -2.4       -1.9       -1.5       -1.1
""
Net financial transactions 5/                             4.7        2.5        2.6        4.1        3.3        3.5        0.1         3.1      5.0       4.1        3.7        3.2        3.1
Net acquisition of financial assets                       1.3       -0.2        1.6       -1.5        0.0        0.0        0.0         0.0      0.0       0.0        0.0        0.0        0.0
Net acquisition of financial liabilities                  6.1        2.2        4.1        2.7        3.3        3.5        0.1         3.1      5.0       4.1        3.7        3.2        3.1
 Domestic                                                 3.8        1.0       -0.4        0.7        0.6        0.6        0.1         1.3      1.5       2.2        1.5        1.2        2.1
  Treasury bills                                          3.0        0.7       -0.7        1.1        0.4        0.4        0.0         1.2      1.3       1.1        0.8        0.6        1.1
  Treasury bonds                                          0.9        0.3        0.4       -0.4        0.3        0.4        0.0         0.6      0.7       1.0        0.7        0.6        1.0
  Other accounts payable                                  0.0        0.0       -0.2        0.0       -0.1       -0.1        0.0         0.0      0.0       0.0        0.0        0.0        0.0
 External                                                 2.2        1.2        4.5        2.0        2.8        2.8        0.0         2.4      2.5       1.9        2.2        2.0        1.0
  Debt securities                                         0.0        0.0        2.1        0.0        0.0        0.0        0.0         0.0      0.0       0.0        0.0        0.0        0.0
  Loans                                                   2.2        1.2        2.4        2.0        2.8        2.8        0.0         2.4      2.5       1.9        2.2        2.0        1.0
""
Financing gap                                                                                         0.0        2.9        2.9
Exceptional Financing                                                                                 0.0        1.8        1.8
   IMF RCF                                                                                            0.0        1.5        1.5
   World Bank/ADB                                                                                     0.0        0.3        0.3
Unidentified financing                                                                                0.0        1.1        1.1
""
Gross government debt                                    33.7       32.5       36.8       39.0       40.8      43.4         2.6        42.4     45.5      46.8       45.5       44.1       42.5
 Domestic                                                25.3       23.7       21.6       22.5       20.7      22.1         1.4        19.8     21.3      20.8       19.0       17.2       15.5
   Treasury bills                                        13.3       12.7       11.0       11.4       10.7      12.1         1.3        10.9     12.6      12.9       12.8       12.7       13.0
   Treasury bonds                                        12.0       11.0       10.5        9.5        9.0      10.0         1.0         8.8      8.7       7.9        6.2        4.5        2.5
    Loans                                                                       0.1        1.6        0.9       0.0        -0.9         0.0      0.0       0.0        0.0        0.0        0.0
 External                                                 8.5        8.8       15.2       16.5       20.1      21.3         1.1        22.2     24.2      26.0       26.5       26.9       27.0
   Debt securities                                        0.0        0.0        2.1        2.0        1.8       2.0         0.2         1.7      1.9       1.8        1.7        1.6        1.5
   Loans                                                  8.5        8.8       13.1       14.5       18.3      19.3         1.0        20.5     22.3      24.2       24.8       25.4       25.5
""
Memorandum items:
Contingent liabilities 6/                                  4.3        3.9        3.6       3.4        3.1        3.4        0.3        2.9        3.2       3.1        2.9        2.6        2.5
 Future unfunded superannuation liabilities                3.7        3.4        3.1       2.9        2.6        2.9        0.3        2.4        2.7       2.6        2.4        2.2        2.0
 SOE borrowing                                             0.6        0.5        0.5       0.5        0.5        0.5        0.0        0.5        0.5       0.5        0.5        0.4        0.4
"Nonresource GDP at current prices                      49,518     53,139     57,417    60,982     65,995     62,722     -3,273     72,181     65,357    69,253     75,093     80,627     86,351"
"GDP at current prices                                  65,038     72,522     79,160    84,678     92,191     83,160     -9,031    100,974     88,786    94,899    101,830    108,342    115,002"
Sources: Department of Treasury; and IMF staff estimates and projections.
"1/ The 2015 other revenue includes infrastructure tax credit, recoveries from former years (mainly fees and charges) and asset sale."
"2/ Withdrawals from the Stabilization Fund (mining and petroleum taxes; mining, petroleum and gas dividends.)"
3/ As the authorities integrated the recurrent and development budgets from 2014 there is a discontinuity in the classification.
"4/ Grants include spending on wages and salaries, goods and services, and capital expenditure."
5/ Discrepancies between the overall balance and financing arise because of data coverage gaps in revenue and expenditure
"extrabudgetary units, and payment arrears and cash withdrawals from trust accounts which are not fully accounted for due to data weaknesses."
6/ Contingent liabilities include future unfunded superannuation liabilities with Nambawan Super and SOE
""
""
""
""
                                                                                                                            INTERNATIONAL MONETARY FUND                                    15
