       Other accounts payable                                                        0.0             0.0       0.0            0.0       0.0       0.0        0.0        0.0          0.0       0.0
Financing Gap                                                                        0.2             0.5       0.5            1.5       2.2       0.0        0.0        0.0       0.0          0.0
    SBA/SCF                                                                          0.0             0.0       0.0            1.5       1.6          …          …        …            …           …
    SBA/SCF Augmentation                                                               …              …         …              …        0.6          …          …        …            …           …
                            1
    Exceptional Financing                                                            0.2             0.5       0.5             …         …           …          …        …            …           …
Memorandum items:
  Clearance of unmet obligations (pre-2020)                                          1.5             0.9       0.9            0.1       0.1        …          …          …         …            …
  Hydrocarbon revenues                                                                …               …         …             0.0       0.0       0.2        0.5        1.0       0.4          0.4
  Non-oil tax to non-oil GDP ratio                                                    …               …         …            18.4      18.0      18.9       20.0       20.5      20.9         21.3
"  Nominal GDP                                                                    14,101          15,273    15,319         16,485    16,922    18,881     21,371     22,849    24,467       26,211"
Sources: Ministry of Finance; and IMF staff calculations.
1
    Suspended debt service under the debt service suspension initative (DSSI).
""
""
""
""
            26       INTERNATIONAL MONETARY FUND
