    Pensions 4/                                                     10.4     10.5            10.7    11.0          10.5      10.6          10.2      10.2      10.0       10.0      10.0      10.0    10.0
    Other transfers 5/                                               4.4      4.0             4.0     3.8           3.9       3.9           3.9        3.8       3.9       3.8       3.8       3.8     3.9
 Capital expenditure                                                 3.9      4.9             5.2     5.4           5.8       7.2           5.5        6.3       5.3       6.1       5.9       5.9     6.0
 Net lending                                                         0.2      0.2             0.8     0.8           0.2       0.4           0.3        0.5       0.2       0.4       0.4       0.4     0.4
 Amortization of activated guarantees                                0.4      0.2             0.1     0.1           0.2       0.2           0.3        0.3       0.2       0.1       0.2       0.2     0.2
Fiscal balance                                                       0.6     -0.2            -8.9    -8.1          -3.0      -6.9          -1.5       -3.0      -1.0      -1.5       -1.2     -1.1     -1.1
""
Financing                                                           -0.6      0.2             8.9     8.1           3.0       6.9           1.5        3.0       1.0       1.5       1.2       1.1     1.1
 Privatization proceeds                                              0.1      0.9             1.0     1.0           0.0       0.0           0.0        0.0       0.0       0.0       0.0       0.0     0.0
 Equity investment                                                   0.0     -0.5             0.0     0.0           0.0       0.0           0.0        0.0       0.0       0.0       0.0       0.0     0.0
 Domestic                                                            1.0     -1.1             3.7     3.3           2.8       2.6           0.8        2.2       0.3       0.8        1.6      0.4     0.3
 External                                                           -1.7      0.9             4.3     3.8           0.3       4.3           0.7        0.8       0.7       0.8       -0.4      0.7     0.8
   Program                                                           0.0      0.0             0.0     0.0           0.0       0.0           0.0        0.0       0.0       0.0       0.0       0.0     0.0
   Project                                                           1.5      1.7             1.0     1.1           2.0       1.9           2.4        2.4       2.2       2.2       2.0       1.9     1.8
   Bonds and loans                                                   0.8      3.9             6.7     6.5           1.7       5.5           0.5        0.5       0.4       0.5       0.6       0.2     0.2
   Amortization                                                     -4.0     -4.7            -3.5    -3.7          -3.4      -3.1          -2.1       -2.1      -2.0      -1.9       -3.1     -1.4     -1.2
Memorandum items:
 Gross 1 wages and salaries                                          7.8      8.1             8.9     9.1           8.7       8.8           8.6        8.5       8.5       8.4       8.3       8.2     8.1
 Arrears accumulation (domestic)                                     0.0      0.0             0.0     0.0           0.0       0.0           0.0        0.0       0.0       0.0       0.0       0.0     0.0
 Government deposits (stock)                                         2.1      3.9             3.0     3.8           3.0       2.2           2.8        2.0       2.9       2.1       2.3       2.1     2.0
 Gross financing need                                                8.8     10.7            15.5    15.0           8.7      12.2           7.8        9.3       7.1       8.1       7.1       5.4     5.1
 Gross public debt 6/                                               54.4     52.8            59.1    58.4          57.7      60.3          55.5      58.9      53.2       56.0      53.4      50.8    48.4
 Gross public debt (including restitution) 6/                       59.2     57.3            63.5    62.8          61.5      64.1          58.7      62.1      55.9       58.7      55.6      52.7    49.8
" Nominal GDP (billions of dinars)                                 5,073     5,418        5,524      5,464        5,940     5,942          6,375     6,389     6,824      6,868    7,354     7,881    8,449"
""
  Sources: Ministry of Finance; and IMF staff estimates and projections.
"1/ Includes the republican budget, local governments, social security funds, and the Road Company, but excludes indirect budget beneficiaries (IBBs) that are reporting only on an annual basis."
""
2/ Includes employer contributions.
3/ Including severence payments. Includes employer contributions.
4/ Includes RSD10 billion military pension payment in 2015 following a Constitution Court ruling.
"5/ Excluding foreign currency deposit payments to households, reclassified below the line."
"6/ Excludes state guarantees on bank loans under the credit guarantee scheme introduced in response to the COVID-19 crisis, estimated at 0.85 percent of GDP as of end-April 2021."
""
""
""
""
                                                                                                                                        INTERNATIONAL MONETARY FUND                                           37
