Primary balance (IMF definition)                                   -5.6     -13.0     -5.5          2.1     -3.1      -1.0       2.4    0.5    0.3       1.5    1.5     1.5
"Primary balance (IMF definition, excl. DBM)                        -2.6     -12.0     -4.9          0.4     -2.5      -0.2       3.2    1.0    0.8       2.0    2.0     2.0"
Financing                                                           8.5      17.0     10.6          0.6      8.5       4.7       1.1    2.3    2.0       0.5    0.4     0.1
 External                                                           1.7      5.1      7.8           6.3     9.2        2.7       1.5    6.8    5.2       0.9    0.7    -0.2
   Disbursement                                                     2.2      5.6     10.2           6.9    11.8        5.7       4.4    7.6    6.2       4.9    7.1     4.7
   Amortization                                                    -0.5     -0.6     -2.4          -0.6    -2.6       -3.0      -2.9   -0.8   -1.0      -4.0   -6.4    -4.9
 Domestic (net)                                                     6.9     11.9      2.8          -5.7    -0.7        2.0      -0.4   -4.5   -3.1      -0.4   -0.3     0.3
   Government bonds (net issuance)                                  1.6     10.2      4.1          -4.8    -1.0        2.0      -0.4   -4.5   -0.9       0.1   -0.5    -0.3
   Privatization                                                    0.2      0.0      0.4           0.0     0.3        0.0       0.0    0.0    0.0       0.0    0.0     0.0
   Other                                                            5.1      1.7     -1.7          -0.9     0.0        0.0       0.0    0.0   -2.3      -0.5    0.2     0.5
""
Memorandum items:
 Mineral revenue (in percent of GDP)                                4.0       2.3      3.7          4.9      3.7       4.1      5.1     5.2    4.3       4.2    4.1     4.2
 Non-mineral revenue (in percent of GDP)                           21.1      21.2     20.9         24.2     22.6      23.3     25.4    26.1   26.1      25.7   25.2    25.0
 Total expenditure (in percent of non-mineral GDP)                 40.5      50.7     46.4         39.8     45.9      39.2     38.6    41.1   39.6      37.2   36.3    35.8
 Non-mineral overall balance (in percent of non-mineral GDP)      -15.1     -24.1    -18.8         -8.8    -16.2     -10.8     -7.6    -9.3   -7.7      -5.8   -5.5    -5.3
 Primary spending (change in percent)                             -12.5      23.1    -10.5        -16.1      3.4      19.1     19.1    24.5    9.1       5.6    9.9    12.0
""
Sources: Mongolian authorities; and Fund staff projections.
"1/ Interest payments not in the budget, using instead USD IMF"
2/ The 2017 budget revenue estimates are understated because
3/ Includes DBM spending.
"4/ Not on the budget, using instead Fund projections."
""
""
""
""
                                                                                                                   INTERNATIONAL MONETARY FUND                        29
