Overall balance                                                                                                   -6.1           -8.2           -4.5             -3.2            -3.2              0.7           -7.5           -48          -3.2           -2.4          -1.6          -1.0
Memorandum items:
Non-oil primary balance 5/                                                                      -4.0          -6.7          -4.1            -4.2           -3.1             0.3          -5.0          -2.8          -14          -0.6           0.2           0.9
"Non-oil primary balance (percent of non-oil GDP)                                  -4,2          -7.0          -4.4            -4.5           -3.3             0.3          -5.2          -2.9          -1.5          -0.7           0.2           0.9"
Non-oil PB (incl. fuel subsidies)                                                                         -7.0           -8.3            -6.1              -6.7             -5.3             -1.7           -5.8           -3.7           -2.7           -2.1            -1.5           -0.9
Cyclically Adjusted Non-oil Primary Balance                                               -4.1           -6.3           -4.2             -4.6            -3.6              1.1           -3.4           -1.7          -0.2            0.7            14            2.1
Cyclically Adjusted Non-oil Primary Balance (incl.fuel subsidies)            -7.2          -7.9          -6.2            -7.6           -5.8           -0.9          -4.2          -2.7          -1.5          -0.8          -0.2           0.3
Structural non-oil primary balance                                                             -4.0          -5.4          -4.1             -5.6           -3.6             0.0          -3.4          -1.7          -0.2            0.7            14            2.1
Structural non-oil primary balance (including fuel. subsidies)                 -7.1           -7.0          -6.1             -8.6           -5.8           -2.0          -4.2          -2.7          -1.5          -0.8          -0.2           0.3
Oil balance 6/                                                                                                                                  -0.7                0.1                 1.8                   3.5                  2.7                  3.4                0.5                1.3                1.7                2.0                2.2                2.2
Oil balance excluding oil investment                                                           2.1            24            3.5              5.0             4.2             5.1            24            3.1            3.4            3.7            3.9            3.8
Public Debt 7/                                                                                          33.8         43.2         44.6           46.1           49.6           50.1          64.6         66.9         69.0         69.8         69.2         67.7
Sources: Ministry of Finance; Central Bank of Ecuador; and Fund staff calculations and estimates.
"1/ Pre Covid-19 staff estimates (December, 2019)."
2/ Net of operational cost.
"3/ From 2011 on, includes additional public pension sytems which previously had not been consolidated into the NFPS accounts."
4/ Reflects service contract payments to private oil companies beginning in 2011.
5/ The primary balance less oil balance.
"6/ Oil revenue plus profits of state-owned oil companies, which is retained for investment in the oil sector, less oil-related expenditure (the costs of imports of oil derivatives, service"
"payments to private oil companies, and investment in oil)."
domestic floating debt. The public debt estimates are preliminary and subject to revisions in accordance with the IMF's Public Sector Debt Statistics: Guide for Compilers and Users
(PSDSG).
"7/ Gross debt consolidated at the level of the NFPS. Includes the outstanding balance for advance oil sales, treasury certificates, central bank loans, other liabilities and the stock of"
domestic floating debt. The public debt estimates are preliminary and subject to revisions in accordance with the IMF's Public Sector Debt Statistics: Guide for Compilers and Users
(PSDSG).
INTERNATIONAL MONETARY FUND ~ 31
