      Other                                                                   0.8               0.7            0.6       0.7          0.6         0.6        0.6           0.6        0.6        0.6          0.6        0.7       0.8
      Ministerial and Departmental Fees (AIA)                                 1.7               2.4            2.0       2.4          1.5         2.0        2.0           1.6        1.7        1.7          1.5        1.6       1.6
      Railway Levy                                                            0.3               0.2            0.2       0.2          0.2         0.2        0.2           0.2        0.2        0.2          0.2        0.2       0.2
""
    Grants                                                                    0.3              0.5            0.5        0.5          0.3        0.2         0.2           0.3        0.3        0.3          0.3        0.3      0.3
     Project grants                                                           0.2              0.5            0.5        0.5          0.3        0.2         0.2           0.3        0.3        0.3          0.3        0.3      0.3
     Program grants                                                           0.1              0.0            0.0        0.0          0.0        0.0         0.0           0.0        0.0        0.0          0.0        0.0      0.0
""
Expenditure and net lending                                                  24.2              25.5           24.9      25.4         23.0        23.2       23.2          22.5       22.2       22.4         21.9       22.0      22.0
 Recurrent expenditure                                                       19.3              20.3           19.4      20.2         17.9        18.5       18.5          17.4       17.4       17.5         16.9       17.2      17.0
  Transfer to counties                                                        3.2               3.1            3.2       3.1          2.8         2.8        2.8           2.6        2.5        2.6          2.5        2.3       2.4
  Interest payments                                                           4.4               4.7            4.8       4.6          4.5         4.7        4.8           4.4        4.6        4.5          4.1        4.6       4.3
    Domestic interest                                                         3.4               3.7            3.8       3.6          3.4         3.7        3.8           3.2        3.7        3.6          3.0        3.6       3.5
    Foreign interest due                                                      0.9               1.0            1.0       0.9          1.1         1.0        0.9           1.2        0.9        0.9          1.1        1.0       0.9
  Wages and benefits (civil service)                                          4.3               4.1            4.2       4.1          4.0         3.7        3.7           3.8        3.7        3.8          3.7        3.6       3.7
  Civil service reform                                                        0.0               0.2            0.2       0.2          0.2         0.2        0.2           0.2        0.2        0.2          0.1        0.2       0.2
  Pensions and Other Consolidated Fund Services                               1.0               1.1            1.1       1.1          1.1         1.0        1.0           1.1        1.0        1.1          1.1        1.1       1.1
  Defense and NSIS                                                            1.4               1.2            1.2       1.2          1.2         1.2        1.2           1.1        1.1        1.1          1.0        0.9       1.0
  Other                                                                       5.0               6.0            4.7       6.0          4.1         4.8        4.8           4.2        4.2        4.3          4.4        4.4       4.4
"    of which: Emergency spending (droughts, security)                                           0.2                      0.2"
""
    Development and net lending                                               4.9              5.2            5.5        5.2          5.2        4.7         4.7           5.1        4.8        4.9          5.0        4.9      5.0
     Domestically financed                                                    3.4              3.2            3.2        3.2          3.0        2.6         2.7           2.8        2.6        2.7          2.7        2.7      2.8
        of which: SOEs emergency funding                                      0.3              0.3            0.4        0.3          0.3        0.3         0.3           0.1        0.2        0.1          0.1        0.1      0.1
     Foreign financed                                                         1.5              1.9            2.4        1.9          2.2        2.0         2.0           2.2        2.2        2.2          2.3        2.2      2.2
       of which: SGR project                                                  0.1              0.0            0.0        0.0          0.0        0.0         0.0           0.0        0.0        0.0          0.0        0.0      0.0
        of which: COVID-19 vaccines                                                            0.1            0.1        0.1
     Net lending                                                              0.0              0.0            0.0        0.0          0.0        0.0         0.0           0.0        0.0        0.0          0.0        0.0      0.0
""
Adjustments to cash basis                                                     0.0              0.0            0.0        0.0          0.0        0.0         0.0           0.0        0.0        0.0          0.0        0.0      0.0
""
"Overall balance including measures (cash basis, incl. grants)                -8.2              -8.0           -8.2       -7.8         -5.8       -5.9       -6.0           -4.2      -4.4       -4.4         -3.7       -4.1      -3.9"
""
Financing                                                                     8.4              8.0            8.2        7.8          5.8        5.9         6.0           4.2        4.4        4.4          3.7        4.1      3.9
 Net foreign financing                                                        2.8              2.4            3.1        2.7          2.4        2.4         1.9           1.9        1.8        1.2          0.9        1.2      0.6
  Disbursements                                                               4.0              4.0            9.1        4.1          3.9        3.9         3.6           3.1        3.1        4.2          2.5        3.1      2.2
   Project loans                                                              1.4              1.7            2.2        1.8          2.1        2.1         2.0           2.2        2.2        2.1          2.0        2.1      2.1
   Program loans                                                              1.5              1.3            1.4        1.3          1.0        1.1         0.9           0.9        0.9        0.4          0.0        0.0      0.0
     of which: IMF (RCF+ EFF/ECF)                                             0.7              0.4            0.5        0.4          0.5        0.5         0.4           0.4        0.4        0.4          0.0        0.0      0.0
     Non-concessional 4                                                       1.0              1.0            5.5        1.0          0.8        0.8         0.7           0.0        0.0        1.7          0.5        1.0      0.0
     Standard Gauge Railway                                                   0.1              0.0            0.0        0.0          0.0        0.0         0.0           0.0        0.0        0.0          0.0        0.0      0.0
     Repayments due   4
                                                                             -1.1              -1.6           -6.0       -1.4         -1.6       -1.5        -1.7          -1.2       -1.3      -3.0         -1.6       -1.9      -1.6
    Net domestic financing                                                    5.5              5.6            5.1        5.1          3.4        3.6         4.0           2.3        2.7        3.1          2.8        3.0      3.3
""
Memorandum items:
Primary balance incl. grants                                                 -4.0             -3.3           -3.4        -3.3        -1.2    -1.2           -1.2           0.2         0.2    0.2             0.5        0.5    0.5
 Fuel subsidies (net of Petroleum Levy resources)                                             0.0             0.0         0.3         0.0    0.0            0.0            0.0         0.0    0.0             0.0        0.0    0.0
 Tax overperformance                                                                        #VALUE!           0.0         0.4      #VALUE! #VALUE!        #VALUE!                   #VALUE! #VALUE!                   #VALUE! #VALUE!
 Tax carryover from FY21/22                                                                   0.0             0.0         0.3         0.0    0.4            0.0                       0.0     0.1                        0.0    0.1
 Unidentified spending offsets due to SOE supports                                          #VALUE!        #VALUE!        0.0         0.0    0.0          #VALUE!                      0.2    0.0                        0.1    0.4
" Total gross public debt, gross                                              67.8             0.0            71.2        70.2        71.2    70.4         #VALUE!          69.6       68.7  #VALUE!          67.5       67.2  #VALUE!"
        external debt                                                        35.3             0.0            36.8        36.3        36.9    36.7         #VALUE!          36.4       35.9  #VALUE!          34.7       34.7  #VALUE!
        domestic debt                                                        32.5             0.0            34.3        33.8        34.3    33.6         #VALUE!          33.3       32.8  #VALUE!          32.8       32.5  #VALUE!
 Total net public debt                                                       62.9             0.0            66.7        64.7        67.1    64.8         #VALUE!          65.9       63.1  #VALUE!          64.1       61.5  #VALUE!
 Unidentified tax policy measures                                            0.0              0.0             0.0         0.0         0.8    0.0            0.0            0.9        0.9     0.0            0.2         0.2    0.0
 Pending bills                                                               0.2              0.0             0.0         0.0         0.0    0.0            0.0            0.0        0.0     0.0            0.0         0.0    0.0
    Government deposits                                                       4.9              0.0            4.5        5.4          4.1        5.6         0.0           0.0        5.6        0.0          0.0        5.7      0.0
Sources: Kenyan authorities; and IMF staff estimates and projections.
1
"    Fiscal year runs from July to June. Ratios as share of GDP are impacted by GDP rebasing, which took place between the 1st and 2nd Reviews."
2
    As submitted in late May.
3
    As approved in early June.
4
"    At the time of the 2nd review, it included bond issuance for debt management operations (incl. early rollover of the Eurobond maturing in 2024), which remains under active consideration but is no longer in the baseline."
""
""
""
""
32                INTERNATIONAL MONETARY FUND
