           Of which: domestic primary balance 2                         -24.7      -17.3     -22.0       -16.3      -33.3    -33.8    -31.6    -28.8     -26.5     -23.9
         Including grants                                               -12.8        8.5        4.7        9.1       35.0      9.5     -5.4    -12.0      -8.3      -8.1
""
       Net change in arrears ((-) = reduction)                          -11.5      -32.7     -29.7       -44.0      -35.6    -22.6     -5.2      0.0       0.0       0.0
        Domestic                                                         -9.0      -31.7     -29.7       -44.0      -35.6    -22.6     -5.2      0.0       0.0       0.0
        External                                                         -2.5       -1.0       0.0         0.0        0.0      0.0      0.0      0.0       0.0       0.0
     Errors and omissions                                                 0.8        0.0      -4.2         0.0        0.0      0.0      0.0      0.0       0.0       0.0
"     Overall balance, cash basis                                        -23.5      -24.2     -29.2       -34.9       -0.6    -13.1    -10.6    -12.0      -8.3      -8.1"
""
     Identified financing                                                23.5       24.2      29.2        34.9        0.6     13.1     10.6     12.0       8.2       8.0
"       External, net                                                     12.6        1.8       1.8         1.8        1.9      2.2     27.0     26.8      18.4      40.0"
        Project loans                                                     5.5        7.5       7.5         7.5        7.5      7.5      7.5      7.5       7.5      10.0
          Program loans3                                                  8.8        0.0       0.0         0.0        0.0      0.0     25.0     25.0      13.8      33.7
          Amortization                                                   -1.8       -5.7      -5.7        -5.7       -5.6     -5.3     -5.5     -5.7      -2.9      -3.7
          Exceptional financing                                           0.0        0.0       0.0         0.0        0.0      0.0      0.0      0.0       0.0       0.0
"         Domestic, net                                                   11.0       22.4      27.4        33.1       -1.3     10.9    -16.4    -14.8     -10.2     -32.0"
          Banking system                                                  0.6       22.4      31.4        33.1       -1.3     10.9    -18.4    -16.8     -12.2     -34.0
           BEAC                                                           8.2       25.2      35.4        35.9        1.6     13.9    -15.3    -13.6      -8.9     -30.6
           of which: Counterpart to IMF resources (BEAC)                 21.9       27.1      27.8        10.4       11.0     -4.4     -4.8     -8.9     -14.3     -22.9
                       Amortization of advances and consolidated lo       0.0        0.0       0.0         0.0        0.0      0.0      0.0     -7.3      -7.5      -7.6
           Commercial banks                                              -7.6       -2.8      -4.0        -2.8       -2.9     -3.0     -3.1     -3.2      -3.3      -3.4
          Nonbank                                                         4.0        0.0      -4.0         0.0        0.0      0.0      2.0      2.0       2.0       2.0
        Exceptional financing4                                            6.4        0.0       0.0         0.0        0.0      0.0      0.0      0.0       0.0       0.0
     Residual financing need                                              0.0        0.0        0.0        0.0        0.0      0.0      0.0      0.0       0.0       0.0
""
     Memorandum items:
     Total government debt                                             594.7       586.6     618.8       552.0     589.9     559.7    573.4    581.1    574.5     575.5
     Government domestic currency debt5                                194.5       154.8     176.0       107.2     138.4     114.0    108.8    100.2     93.0      85.0
"     Nominal GDP                                                       1,203       1,209     1,267       1,308     1,359     1,463    1,575    1,697    1,828     1,968"
         Sources: C.A.R. authorities and IMF staff estimates and projections.
     1
         Expenditure is on a cash basis
     2
"         Excludes grants, interest payments, and externally-financed capital expenditure."
     3
         Budget support loans to be identified from 2021 to 2024
     4
         Loan agreements with commercial banks.
     5
         Including domestic arrears.
""
""
""
""
22       INTERNATIONAL MONETARY FUND
