Loans                                                                                                               -0.1              0.0            -0.1              0.1              0.0            -0.1              0.0              0.0             0.0             0.0             0.0             0.0
Net incurrence of liabilities                                                                                   18              19              3.3              3.1              1.7              2.2             44              5.1              47              3.1              2.5              1.5
Domestic                                                                                                                                                     17                   18                   29                   2.7                    1.3                    1.9                   29                   48                   19                   3.2                   2.1                    0.3
Securities other than shares                                                                             2.5               2.9             10.6               3.6               4.2               3.7               2.9               7.1                2.0               49               2.2               04
Amortization                                                                                                                                 0.8                   1.1                   77                   1.0                   2.9                   1.7                   0.0                   2.3                   0.1                    17                   0.1                   0.1
External                                                   0.6      0.5      08      08      0.6      0.5       1.7      04      3.0      0.0      0.5       1.2
Securities other than shares                                                                  0.9             0.6             1.1             0.9             1.0             0.9             2.2             0.6             3.1             0.1             0.5             18
Amortization                                                                                              0.3              0.1              03              0.2              0.3              0.4             0.5             0.2             0.2             0.0             0.0             0.6
Recognition bonds                                                                           -0.5          -0.5          -04          -04          -0.3          -0.2          -0.2          -0.2          -0.1           -0.1           -0.1            0.0
Memorandum items
Primary balance                                                                                           -1.5           -19           -24           -2.4           -1.3           -2.5           -7.4           -2.0           -2.3           “1.1            -0.6           -0.5
Structural Fiscal Balance 1/                                                                                          -0.5               0.5             -1.0             -2.0             -1.5              -2.8             -3.5             -2.5             -2.0             -15             -1.0             -1.0
Structural Revenue 1/                                                                                          21.7            23.7            22.5            21.7            22.1            21.3            23.5            21.8            22.2            22.1             218            21.7
Fiscal Impulse 2/                                                                                                 0.2            -0.4             0.0             0.3              0.0              1.4              1.6            -1.3            -1.1             -1.0            -0.6            -0.1
Expenditure growth (in real terms; annual percent change)                            6.2            74            3.8            48            3.6            3.6            7.3           -6.2            2.7           -04           -1.1             17
Central Government Net Debt                                                                                                  44                -3.4                 0.9                 44                  5.7                  79               13.7               15.9               18.4               19.7               20.0               20.5
Gross debt                                                                                                                                       15.0               17.3               21.0               23.6               25.6               27.9               33.3               36.4               39.4               41.0               419               417
Peso-denominated assets                                                                     6.2            6.8           7.2            7.3            7.6           79           6.5           7.1            7.5           76           78           7.6
Foreign currency-denominated assets                                                                                   13.1                 14.0                12.8                11.9                12.3                12.2                13.1                 13.4                13.5                13.6                14.1                 13.6
Central Government Net Debt (Excl Pension Reservation Fund)                  -1.1           0.2           44           7.8           9.2         11.9         18.3         20.1         224         23.7         24.0         244
Public Sector Gross Debt 3/                                                                     37.6          40.1          42.7          42.7          447          47.0          51.1           54.2          57.2          58.7          59.6          59.4
o/w Public Enterprises                                                                         9.0          10.1            9.3           8.5           8.6           8.6           8.6           8.6           8.6           8.6           8.6           8.6
Public Sector Net Debt 3/                                                                          0.5            1.0            6.0            9.0            9.0            9.6          17.2          19.4          21.8          23.2          23.5          24.0
o/w Public Enterprises                                                                          8.0           8.9           8.7            76            74            74           8.1            8.1            8.1            8.1            8.1            8.1
Nominal GDP (trillions of pesos)                                                                                             148.6             159.5             169.5             179.7             191.2             198.5             196.9            211.3            224.0            235.9            248.6            262.0
General Government Fiscal Balance 4/                                                            -1.5            -2.1            -2.6           -2.6            -1.5            -2.6            -7.9            -2.2            -2.6            -1.6            -1.0           -0.9
Sources: Ministry of Finance and IMF staff calculations and projections.
1/ The output gap used for the structural adjustment calculation is measured as the difference between staff's real GDP and the potential GDP of the committee of experts for years for
"which it is available and binding. Beyond those years, the output gap is progressively closed over time taking into account staff's assessment of the state of the economy."
2/ The Fiscal Impulse is defined as the negative of the annual change of the structural non-mining primary balance.
"3/ Includes liabilities of the central government, the cental bank of Chile and non-financial public enterprises. Excludes Recognition bonds."
4/ |Includes the central government and municipality governments.
38 = INTERNATIONAL MONETARY FUND
