Basic primary fiscal balance                                     24.3            23.4          26.6        24.5       21.5      19.7       16.8     15.2
Basic non-oil primary balance3                                  -26.4           -20.4         -20.3       -17.5      -15.6     -13.2      -12.3    -11.4
  - excluding oil-related transfers4                            -13.6           -15.9         -15.8       -13.0      -11.3      -9.1       -8.4     -7.6
Reference fiscal balance5                                       -12.1            -2.1          -2.1         7.5       12.9      13.6       11.2      9.4
Primary balance                                                  22.6            23.4          26.6        24.5       21.5      19.7       16.8     15.2
"Overall balance, payment order basis                                              0.0"
   Excluding grants                                              16.6            17.8          21.0        19.8       17.5      16.1       13.8     12.7
   Including grants                                              16.8            18.9          22.0        20.8       18.4      17.2       14.9     13.7
Change in arrears                                                -0.6             0.0           0.0         0.0        0.0       0.0        0.0      0.0
   External6                                                      2.6             0.0           0.0         0.0        0.0       0.0        0.0      0.0
   Domestic7                                                     -3.2             0.0           0.0         0.0        0.0       0.0        0.0      0.0
"Overall balance, cash basis                                      16.2            18.9          22.0        20.8       18.4      17.2       14.9     13.7"
Financing                                                       -16.2           -32.8         -32.0       -37.3      -27.7     -19.4      -11.9    -13.7
  Foreign (net)                                                  -8.2           -20.7         -21.0       -17.9      -10.5      -8.1       -3.7     -0.2
    Drawings                                                      1.7             4.7           4.7         4.2        4.0       3.2        3.1      3.0
    Amortization due                                            -13.3           -25.4         -25.7       -22.1      -14.5     -11.4       -6.8     -3.2
        of which: on oil-prepurchasd debt                         -5.7          -11.6         -11.8       -11.4       -4.1      -4.1       -2.0       --
      Debt cancellation                                            0.0            0.0           0.0         0.0        0.0       0.0        0.0      0.0
      Other foreign financing                                      3.4            0.0           0.0         0.0        0.0       0.0        0.0      0.0
        Deposits in China                                          3.4            0.0           0.0         0.0        0.0       0.0        0.0      0.0
     Domestic (net)                                               -8.0          -12.1         -11.0       -19.5      -17.2     -11.2       -8.2    -13.5
      Banking system (net)                                         1.3           -5.6          -3.3       -10.9       -9.5      -6.4       -6.0    -12.9
        Central bank                                               1.0           -5.8          -3.5       -10.1       -8.8      -4.0       -4.3    -12.1
        Commercial banks                                           0.3            0.2           0.2        -0.7       -0.7      -0.6        0.0      0.8
      Nonbank financing                                           -9.3           -6.5          -7.7        -8.6       -7.7      -4.8       -2.2     -0.7
         Of which: Repayment of domestic arrears                    …            -6.8          -7.9        -8.9       -8.4      -4.8       -2.2      0.7
         Of which: Debt service to ENI                            -2.9            0.0           0.0         0.0        0.0       0.0        0.0      0.0
Financing gap (- = surplus)                                        0.0           13.9            9.9       16.5        9.3          2.2    -2.9      0.0
    Expected financing (excluding IMF)                             0.0            8.4            6.2        7.8        5.3          0.0     0.0      0.0
    IMF-ECF                                                        0.0            2.0            1.0        3.8        2.7          1.7     0.0      0.0
    Exceptional financing from debt restructuring9                 0.0            3.5            2.8        4.9        1.3          0.5    -2.9      0.0
Memorandum items:
     Stock of domestic arrears8                                  36.8            31.1          28.0        17.9        8.5        3.1        0.7      0.0
     Stock of government deposits                                  2.5            8.2            5.9       15.8      23.6       24.2       25.0     33.4
"     Non-oil GDP at market prices (CFAF billion)                2,544         2,602.8         2,609       2,721     2,894      3,096      3,323    3,570"
Sources: Congolese authorities; and IMF staff estimates and projections.
1
    Includes net spending (i.e. spending minus revenues) associated with decentralized government entities.
2
    Revenue and grants excluding oil revenues minus total primary expenditures (excluding interest payments).
3
    Non oil revenue excluding grants minus total expenditures excluding interest payments and foreign-financed investment.
4
    Basic non-oil primary balance minus oil revenue and oil-related transfers. This is a Performance Criterion/Indicative Target.
5
 CEMAC definition: overall balance minus 20 percent of oil revenues and minus 80 percent of the oil revenue in excess of the average observed
during the three previous years.
6
 Post-HIPC external arrears accumulated since 2016 are consolidated in outstanding debt. The projected repayments are included in amortization of
external debt.
7
    Projected repayments of domestic arrears are included in domestic financing.
8
    Includes estimates of domestic arrears audited by the the Caisse Congolaise d'Amortisation (CCA) and reported but not yet audited arrears.
9
    Net of restructured contingent liabilities.
""
""
""
""
                                                                                                       INTERNATIONAL MONETARY FUND                      25
